Data Inserção;Tipo Entrega;Pedido;Data Nfe;Serie Nfe;Número Nfe;Valor Nfe;Qtd. Volumes;Peso;Remessa;Nome Destinatário;Endereço Completo;CEP;Cód. CD;CD;CNPJ/CPF Dest.;Transportador;Lead Time;Data Prev. Entrega;Status Prazo;ID Últ. Ocr.;Última Ocorrência;Chave Últ. Ocr.;Data Última Ocr.;Agrupador;Endereço;Numero;Bairro;Cidades;UF;Etiquetas;Chegada na Transportadora;Cod. Vendedor;Chave NFe
25/02/2025 08:20:30;NATURA CN;87776618;10/01/2025 00:00:00;001;55300330;252.76;3;4.71;56761325115;Emanuelly Rezende;Sítio Sarah Gonçalves, 43;71729914;1662;das Pedras;76.921.085/0001-02;Alves Fogaça Ltda.;3;01/01/2025 00:00:00;Atrasado;522;Saiu para Entrega;2;17/03/2025 00:00:00;amet;Conjunto de Moreira;624;Tirol;Duarte;AP;;16/03/2025 00:00:00;83600;439573110916817
08/01/2025 20:07:23;AVON;93978896;14/02/2025 00:00:00;001;83370013;212.8;2;1.11;32802082125;Benjamin Cardoso;Distrito Campos, 215;98974-257;3234;do Norte;75.026.981/0001-45;das Neves da Costa S/A;4;30/01/2025 00:00:00;Finalizado No Prazo;756;Em Rota;3;02/01/2025 00:00:00;labore;Viela Barros;729;Brasil Industrial;Barros;PI;;10/02/2025 00:00:00;377731;766961075989690
26/01/2025 16:48:50;NATURA CN;41541344;23/01/2025 00:00:00;001;70361674;425.41;2;1.54;34395142435;Ana Vitória Ramos;Estação Pedro Castro, 930;24120-078;1590;da Praia;47.698.012/0001-03;Araújo;4;07/01/2025 00:00:00;Atrasado;621;Entrega Realizada;1;21/03/2025 00:00:00;impedit;Praça Joaquim Almeida;910;Vila Da Ária;Melo;AM;;02/01/2025 00:00:00;687792;262802585258233
24/01/2025 08:36:22;NATURA RN;18324439;20/01/2025 00:00:00;001;66716013;295.16;3;2.39;91053969851;João Miguel Carvalho;Campo Lima, 9;32058971;3778;do Amparo;17.892.506/0001-55;Rocha;6;26/01/2025 00:00:00;No Prazo;113;Entrega Realizada;3;17/01/2025 00:00:00;quaerat;Fazenda da Cruz;943;Ribeiro De Abreu;Monteiro de Sales;MA;;25/01/2025 00:00:00;187642;174650687790129
20/03/2025 22:10:17;AVON;56979711;11/01/2025 00:00:00;001;79652969;164.17;2;1.03;50287491914;Luiz Miguel Viana;Esplanada Cunha, 25;34060-047;1725;Verde;68.423.910/0001-10;Pires;8;24/03/2025 00:00:00;No Prazo;363;Entrega Realizada;3;08/02/2025 00:00:00;quo;Residencial Alana Alves;980;Tupi B;Fogaça;MA;;11/02/2025 00:00:00;823440;756536872755046
26/02/2025 18:40:06;NATURA RN;29011609;23/03/2025 00:00:00;001;12475580;276.73;2;2.08;75007930401;Erick Novaes;Condomínio Amanda Fernandes, 63;01729295;4082;Verde;07.613.295/0001-10;Rodrigues Caldeira - ME;5;18/02/2025 00:00:00;No Prazo;567;Entrega Realizada;2;28/02/2025 00:00:00;architecto;Fazenda Cavalcanti;838;Lagoinha;Martins Grande;BA;;22/03/2025 00:00:00;904451;197034382823700
06/02/2025 09:25:59;NATURA CN;33544808;23/01/2025 00:00:00;001;17808883;58.23;3;3.38;64412772306;Nicolas Santos;Aeroporto das Neves, 27;54587-074;1268;do Campo;54.867.230/0001-81;Santos;1;28/03/2025 00:00:00;Atrasado;321;Em Rota;2;06/01/2025 00:00:00;adipisci;Estação Pietra Rodrigues;6;Vila Formosa;Barbosa do Sul;PE;;07/01/2025 00:00:00;999792;913099663679774
12/02/2025 00:41:34;NATURA CN;37802078;12/01/2025 00:00:00;001;64678382;398.01;3;3.27;50457025960;Vitor Gabriel Silva;Área Emanuelly Castro, 42;50815-193;3505;Verde;07.142.568/0001-96;Caldeira - EI;6;06/03/2025 00:00:00;Atrasado;944;Entrega Realizada;1;13/03/2025 00:00:00;voluptas;Estação Evelyn Porto;4;Vila Satélite;Porto;PE;;11/02/2025 00:00:00;345487;806450704187985
28/03/2025 19:39:27;NATURA CN;73010892;19/02/2025 00:00:00;001;33569068;481.21;2;1.42;10435428815;Sra. Bruna Azevedo;Viela Isadora Pereira, 5;72719631;7342;das Pedras;58.431.706/0001-98;da Mata;2;06/02/2025 00:00:00;Atrasado;120;Entrega Realizada;3;26/02/2025 00:00:00;libero;Avenida Pires;578;Vila Suzana Segunda Seção;Pires do Amparo;RO;;22/01/2025 00:00:00;703636;46648574446067
01/01/2025 09:11:33;AVON;48364039;16/03/2025 00:00:00;001;22668403;457.74;3;0.6;52760813461;Bruna da Cruz;Aeroporto Letícia Monteiro, 49;72848482;4885;de Minas;07.652.189/0001-46;Freitas Ltda.;2;27/03/2025 00:00:00;Atrasado;782;Entrega Realizada;3;02/01/2025 00:00:00;culpa;Largo Duarte;588;Gutierrez;Monteiro;PA;;18/01/2025 00:00:00;32581;105853597717426
28/02/2025 09:55:35;NATURA CN;27787042;15/02/2025 00:00:00;001;61620545;261.93;3;2.18;81321182815;Fernando Pires;Rodovia Melissa da Rosa, 74;97443350;8857;Alegre;64.053.978/0001-02;Farias;3;31/01/2025 00:00:00;No Prazo;489;Em Rota;1;09/02/2025 00:00:00;natus;Loteamento Costa;72;Cidade Jardim Taquaril;Gomes da Praia;TO;;01/03/2025 00:00:00;546816;489787612558793
13/02/2025 12:09:35;NATURA RN;7331031;25/02/2025 00:00:00;001;12796835;38.67;2;0.14;38639140062;Lívia Vieira;Viela de Vieira, 192;70236295;3490;do Galho;26.879.154/0001-99;Cavalcanti;5;26/02/2025 00:00:00;Finalizado No Prazo;480;Em Rota;2;01/03/2025 00:00:00;corrupti;Conjunto Rebeca Ribeiro;524;Conjunto Celso Machado;Vieira de da Costa;PI;;06/02/2025 00:00:00;330274;438260654198291
05/02/2025 19:22:36;NATURA RN;76148135;19/02/2025 00:00:00;001;54733809;186.31;3;2.93;41807334895;Henrique Duarte;Campo de Santos, 79;12595059;4488;das Flores;76.928.340/0001-49;Aragão Ltda.;3;08/01/2025 00:00:00;Atrasado;875;Entrega Realizada;2;17/03/2025 00:00:00;suscipit;Via Barros;558;Vila Ouro Minas;Silveira das Pedras;RS;;15/01/2025 00:00:00;997913;401707686430116
21/02/2025 09:39:12;NATURA RN;14519666;28/02/2025 00:00:00;001;32681961;479.7;2;0.45;89375724859;Isis Pinto;Campo Gabrielly Santos, 82;26475-074;1250;da Serra;45.690.781/0001-21;Castro e Filhos;3;19/02/2025 00:00:00;Atrasado;659;Entrega Realizada;3;01/02/2025 00:00:00;dolorum;Estação de Silveira;738;Pedreira Padro Lopes;Ribeiro;AM;;14/02/2025 00:00:00;444738;545724726699908
10/01/2025 01:14:49;NATURA CN;71110147;12/03/2025 00:00:00;001;50936702;429.51;2;1.59;54299949015;Srta. Eloah Moreira;Vale Lucas Gabriel Cunha;03513-515;9019;de Minas;04.369.851/0001-67;Alves;4;05/01/2025 00:00:00;No Prazo;267;Saiu para Entrega;3;14/02/2025 00:00:00;quia;Largo de Barbosa;10;Madre Gertrudes;Vieira da Praia;MS;;22/02/2025 00:00:00;424585;734221322986651
05/02/2025 22:44:08;NATURA RN;83460221;28/02/2025 00:00:00;001;94498557;157.7;1;3.29;86638376875;Miguel Rezende;Viela de Fernandes, 61;53593-486;4395;Grande;92.716.543/0001-28;Araújo;8;11/02/2025 00:00:00;Atrasado;633;Em Rota;1;02/01/2025 00:00:00;repudiandae;Loteamento Ana Beatriz Nascimento;326;Vila Real 2ª Seção;Duarte;DF;;19/01/2025 00:00:00;59527;798678610213209
10/03/2025 09:28:52;NATURA CN;34337445;08/03/2025 00:00:00;001;25599955;110.85;1;1.75;17631794498;Marcelo Silveira;Favela Ana Julia Vieira, 68;33016064;9633;da Prata;62.741.380/0001-72;Lima da Rosa Ltda.;7;09/01/2025 00:00:00;Atrasado;834;Entrega Realizada;2;03/03/2025 00:00:00;unde;Morro de Rodrigues;50;Conjunto Novo Dom Bosco;Silva de Cunha;RO;;31/01/2025 00:00:00;260089;796506047324731
31/01/2025 08:35:05;AVON;97185270;21/03/2025 00:00:00;001;60611696;299.31;1;0.57;30986281854;Murilo Nascimento;Conjunto de Correia;25181691;1609;do Oeste;52.837.906/0001-69;Aragão Almeida Ltda.;5;06/02/2025 00:00:00;Atrasado;537;Entrega Realizada;1;12/01/2025 00:00:00;et;Ladeira Rodrigues;75;Vila Sumaré;Nascimento do Galho;RJ;;23/01/2025 00:00:00;290050;21316594064570
12/02/2025 04:10:38;AVON;45789564;12/02/2025 00:00:00;001;6084897;384.94;2;4.36;54656159136;Maria Julia Lima;Campo Pinto, 36;00858421;2603;Verde;80.623.759/0001-60;Novaes Caldeira S/A;7;13/01/2025 00:00:00;No Prazo;754;Entrega Realizada;1;23/02/2025 00:00:00;adipisci;Viaduto da Cruz;768;Mantiqueira;Oliveira;CE;;14/02/2025 00:00:00;546085;978924211434392
17/03/2025 02:21:36;AVON;84018333;22/01/2025 00:00:00;001;72463971;393.99;2;4.48;38387714812;Sra. Ana Julia Araújo;Vale Raquel Moreira;07462-146;1703;da Praia;46.913.057/0001-82;Novaes - ME;4;21/03/2025 00:00:00;No Prazo;208;Entrega Realizada;1;02/02/2025 00:00:00;accusantium;Vereda Gonçalves;499;Santa Isabel;Costela da Mata;SP;;04/02/2025 00:00:00;973695;594897800326193
25/03/2025 10:28:50;NATURA RN;74564667;20/02/2025 00:00:00;001;81721160;411.29;1;3.2;18546379427;Maria Luiza Monteiro;Sítio Carvalho, 549;96562905;5917;da Praia;86.032.591/0001-02;Silva S/A;7;03/02/2025 00:00:00;Atrasado;676;Em Rota;1;05/01/2025 00:00:00;recusandae;Recanto das Neves;404;Concórdia;Cardoso de Caldeira;BA;;26/03/2025 00:00:00;689433;673576218127772
20/03/2025 03:37:59;AVON;57067894;19/02/2025 00:00:00;001;60997101;77.55;2;4.74;92129854826;Sr. Yago Almeida;Chácara João Gabriel Moreira, 3;03952-411;1852;do Galho;52.369.701/0001-04;Pires e Filhos;1;22/03/2025 00:00:00;Finalizado No Prazo;741;Em Rota;3;02/01/2025 00:00:00;atque;Fazenda Kaique Teixeira;784;Lagoa;Nunes Alegre;MS;;28/03/2025 00:00:00;447313;845849186055456
08/03/2025 17:04:58;NATURA CN;19020047;09/03/2025 00:00:00;001;24397959;417.93;1;2.49;63064918092;João Gabriel Pires;Condomínio Pinto, 70;48299954;1688;do Amparo;83.054.726/0001-34;Silva;5;28/02/2025 00:00:00;Finalizado No Prazo;489;Em Rota;1;03/02/2025 00:00:00;neque;Rodovia de Santos;807;São Geraldo;Mendes;MG;;02/01/2025 00:00:00;122775;114752935443763
17/02/2025 22:19:04;NATURA CN;97824279;28/03/2025 00:00:00;001;90023224;267.52;1;0.39;49850358270;Ana Lívia Lima;Morro Farias;44799-523;2668;do Oeste;13.649.078/0001-83;Moreira Dias - EI;7;05/02/2025 00:00:00;Finalizado No Prazo;501;Entrega Realizada;3;14/01/2025 00:00:00;amet;Trevo de Carvalho;914;Vila Havaí;da Luz;PB;;29/01/2025 00:00:00;9886;896689966946979
15/02/2025 14:10:38;NATURA CN;97345543;08/02/2025 00:00:00;001;52766172;239.35;1;1.54;37998279209;Ana Clara Dias;Pátio Valentina Teixeira, 4;44830452;7209;do Oeste;78.165.403/0001-88;Porto - EI;4;16/02/2025 00:00:00;Finalizado No Prazo;334;Saiu para Entrega;3;09/02/2025 00:00:00;dolorum;Viela de Lopes;930;Vila União;Almeida de Aragão;TO;;27/01/2025 00:00:00;599145;213217240688419
26/03/2025 20:48:33;NATURA RN;32397175;25/01/2025 00:00:00;001;69142742;14.48;2;1.59;92039188562;Luiza Vieira;Aeroporto das Neves, 994;50345330;8545;do Amparo;31.074.589/0001-04;Nogueira e Filhos;4;19/02/2025 00:00:00;Finalizado No Prazo;232;Entrega Realizada;3;22/03/2025 00:00:00;deleniti;Campo Santos;273;Juliana;Pires do Sul;DF;;04/02/2025 00:00:00;973676;751060718130530
06/03/2025 18:26:48;NATURA RN;38608950;19/01/2025 00:00:00;001;51383785;324.36;3;3.4;47608181686;Maitê Campos;Viela de das Neves, 4;93812-731;8240;da Prata;90.314.726/0001-91;Costela;3;16/02/2025 00:00:00;Atrasado;993;Em Rota;2;04/03/2025 00:00:00;corrupti;Via João Vitor Cavalcanti;487;Capitão Eduardo;da Costa;MT;;09/02/2025 00:00:00;318679;998857118175042
09/02/2025 16:56:04;NATURA RN;16182235;26/01/2025 00:00:00;001;62376200;465.09;3;2.96;40501519670;Calebe Barros;Rodovia Cardoso, 48;65127-195;9575;da Prata;68.719.304/0001-47;Costela Vieira Ltda.;6;09/02/2025 00:00:00;Atrasado;627;Em Rota;2;17/02/2025 00:00:00;blanditiis;Parque Ryan Souza;933;Marieta 2ª Seção;Alves;CE;;09/03/2025 00:00:00;764836;1733241126040
26/01/2025 23:18:04;NATURA CN;79988530;18/01/2025 00:00:00;001;74089070;396.92;3;1.95;51268302204;Sabrina da Conceição;Sítio de Araújo, 14;48581522;9059;das Flores;27.906.584/0001-15;Ramos Cardoso S.A.;2;17/03/2025 00:00:00;Finalizado No Prazo;115;Saiu para Entrega;2;07/03/2025 00:00:00;aspernatur;Feira Henrique Martins;918;Santa Isabel;Melo;SE;;28/02/2025 00:00:00;127079;885956381193715
14/01/2025 22:05:30;NATURA RN;14513011;06/03/2025 00:00:00;001;74685068;475.88;1;2.26;64986817619;Bianca da Rocha;Vereda Henrique da Mota, 5;83581-017;3380;das Flores;10.632.598/0001-95;Barros da Mata e Filhos;6;21/03/2025 00:00:00;Atrasado;291;Em Rota;1;12/03/2025 00:00:00;provident;Trecho Isabella Castro;458;Guaratã;da Rocha do Norte;SE;;30/01/2025 00:00:00;233752;155412762802680
02/01/2025 14:22:01;NATURA CN;75646952;13/01/2025 00:00:00;001;75515881;357.64;3;0.8;6320898717;Joana Gonçalves;Rodovia Rezende, 42;74932-191;7817;de Goiás;62.708.934/0001-30;Sales - ME;6;27/02/2025 00:00:00;Atrasado;149;Entrega Realizada;2;08/02/2025 00:00:00;rem;Condomínio Thomas Cardoso;187;Calafate;da Mata;AC;;13/03/2025 00:00:00;826182;204518785257742
30/01/2025 18:43:57;AVON;20610937;11/03/2025 00:00:00;001;77511119;328.39;1;4.97;25060056651;Gustavo Lopes;Avenida Ramos, 34;00049359;3041;do Norte;09.814.625/0001-61;Duarte;2;23/02/2025 00:00:00;No Prazo;488;Em Rota;1;11/01/2025 00:00:00;sit;Viela Ana Beatriz Ribeiro;273;Pousada Santo Antonio;Moura do Oeste;SE;;24/01/2025 00:00:00;335687;183025097576416
17/01/2025 18:33:40;AVON;33205216;04/02/2025 00:00:00;001;53224159;141.69;2;3.49;6869082743;Vitor Souza;Chácara Freitas, 36;10474-320;6295;do Campo;41.568.720/0001-35;Pires Barros S.A.;6;25/02/2025 00:00:00;No Prazo;963;Em Rota;2;17/03/2025 00:00:00;cumque;Vereda Moura;383;Bonsucesso;Teixeira;BA;;15/01/2025 00:00:00;267199;434105663730439
20/01/2025 01:11:41;NATURA RN;52992824;21/02/2025 00:00:00;001;70557495;39.23;3;1.45;77419172863;Eloah Campos;Lagoa Thiago Ferreira;15935638;5119;Paulista;91.450.386/0001-99;Monteiro Ltda.;4;05/02/2025 00:00:00;No Prazo;600;Saiu para Entrega;2;02/03/2025 00:00:00;repudiandae;Feira Jesus;701;Santa Rosa;Cavalcanti das Flores;AM;;13/02/2025 00:00:00;372304;784095380421911
10/03/2025 03:19:39;NATURA CN;67024924;26/02/2025 00:00:00;001;77082182;224.68;1;3.08;28664656420;João Miguel da Mota;Residencial Marcos Vinicius da Mata, 3;44089040;5144;da Prata;51.497.082/0001-62;Teixeira e Filhos;3;13/02/2025 00:00:00;Finalizado No Prazo;224;Saiu para Entrega;1;28/01/2025 00:00:00;dicta;Via de Dias;848;Parque São José;Ramos de Jesus;RO;;08/02/2025 00:00:00;563577;916833589682311
14/02/2025 13:50:17;NATURA CN;41410016;10/03/2025 00:00:00;001;47815068;474.4;3;1.95;48326891189;Davi Luiz Novaes;Alameda Arthur da Rocha, 8;34361-470;2687;do Amparo;74.592.681/0001-60;Cavalcanti S/A;4;06/01/2025 00:00:00;No Prazo;172;Entrega Realizada;2;03/02/2025 00:00:00;architecto;Estrada Catarina Peixoto;298;Marçola;Lima do Galho;BA;;01/01/2025 00:00:00;37636;520337193549435
04/02/2025 09:51:09;NATURA RN;55198213;05/01/2025 00:00:00;001;977703;131.96;3;3.74;47459906024;Brenda da Mata;Praia de Castro;95471-092;9137;da Praia;54.928.163/0001-68;Silva da Costa S.A.;7;06/03/2025 00:00:00;No Prazo;645;Entrega Realizada;1;13/02/2025 00:00:00;maiores;Sítio Heitor Rodrigues;421;Vila Nossa Senhora Do Rosário;da Cruz da Mata;SP;;09/03/2025 00:00:00;446911;984610679005007
17/02/2025 16:05:57;NATURA RN;98105401;23/03/2025 00:00:00;001;85740026;236.1;2;4.34;63781566235;Sr. Miguel Ribeiro;Condomínio de Souza, 965;99026-774;6451;do Campo;13.549.802/0001-05;da Mata;7;26/03/2025 00:00:00;Atrasado;706;Entrega Realizada;1;18/03/2025 00:00:00;veniam;Travessa de Ferreira;711;Vila Fumec;Martins;PE;;01/02/2025 00:00:00;813674;616731122743401
25/02/2025 10:26:02;AVON;70554407;27/01/2025 00:00:00;001;40630311;90.66;1;3.49;8080959730;Renan Viana;Loteamento Arthur Moura, 43;38877-661;5082;Paulista;37.501.286/0001-07;Carvalho;3;25/03/2025 00:00:00;No Prazo;655;Saiu para Entrega;2;11/01/2025 00:00:00;ullam;Avenida da Conceição;854;Campo Alegre;Dias;AL;;19/03/2025 00:00:00;133630;109724889387712
23/03/2025 13:26:29;NATURA RN;85794540;23/01/2025 00:00:00;001;19021612;150.43;1;1.15;85153682807;Juan Pereira;Avenida Danilo Ribeiro, 156;15776-431;8534;da Mata;13.487.650/0001-55;da Conceição e Filhos;7;07/03/2025 00:00:00;Finalizado No Prazo;624;Entrega Realizada;2;28/03/2025 00:00:00;tempora;Jardim Kevin da Conceição;493;Corumbiara;Duarte de da Rosa;PA;;21/03/2025 00:00:00;564472;892192154036375
29/01/2025 11:36:50;NATURA CN;89573385;18/01/2025 00:00:00;001;438639;36.57;1;4.39;67868873414;Stella Jesus;Travessa Silveira, 28;60453540;9140;das Flores;83.415.079/0001-49;Moura;1;28/01/2025 00:00:00;No Prazo;806;Em Rota;1;29/01/2025 00:00:00;rem;Recanto Pedro Henrique Cavalcanti;459;São Jorge 3ª Seção;Cardoso do Sul;PB;;09/01/2025 00:00:00;224241;157762180418313
03/03/2025 07:31:04;AVON;42295812;03/02/2025 00:00:00;001;39129668;376.83;1;1.65;29145578024;Sabrina Araújo;Esplanada Emanuel Azevedo, 51;46376-495;6791;Alegre;76.208.431/0001-00;Correia S.A.;5;08/01/2025 00:00:00;Finalizado No Prazo;381;Entrega Realizada;2;01/03/2025 00:00:00;dolore;Lago de da Rosa;373;São Gabriel;Gomes;SE;;02/02/2025 00:00:00;152729;925785670650373
03/01/2025 22:37:42;NATURA CN;75422059;24/03/2025 00:00:00;001;73411499;146.42;1;4.82;66291305279;Enzo Gabriel Lima;Esplanada Jesus, 2;43393-805;1098;Alegre;48.907.652/0001-30;da Cruz e Filhos;8;02/03/2025 00:00:00;Finalizado No Prazo;597;Em Rota;3;23/01/2025 00:00:00;cumque;Via de Gomes;900;Vila Cloris;Moreira de Novaes;CE;;28/01/2025 00:00:00;109709;469478757622231
27/03/2025 14:28:54;AVON;19548997;02/02/2025 00:00:00;001;10028685;112.6;3;1.87;33480379955;Isabel Carvalho;Trevo Luiz Gustavo Fogaça, 19;29605966;1561;do Sul;06.394.172/0001-73;da Cunha;7;24/02/2025 00:00:00;Finalizado No Prazo;428;Em Rota;2;24/01/2025 00:00:00;ipsum;Travessa de Araújo;33;Sport Club;Duarte Grande;RJ;;11/03/2025 00:00:00;655038;890686899536061
09/03/2025 23:59:54;NATURA CN;40463388;17/02/2025 00:00:00;001;96009451;496.05;3;3.94;73239508949;Renan da Rocha;Lagoa Rocha, 16;84752669;8734;do Galho;42.680.573/0001-53;Jesus Novaes e Filhos;8;15/03/2025 00:00:00;Finalizado No Prazo;786;Em Rota;1;15/01/2025 00:00:00;nesciunt;Campo Felipe Moreira;955;Cruzeiro;Farias;RN;;11/02/2025 00:00:00;655079;791856744522789
17/03/2025 23:17:30;NATURA CN;16178324;15/03/2025 00:00:00;001;18345254;296.93;2;1.2;85573855838;Davi Luiz Peixoto;Trevo Breno Caldeira;34372385;8857;Grande;85.047.963/0001-01;Freitas;1;31/01/2025 00:00:00;Finalizado No Prazo;450;Em Rota;2;14/01/2025 00:00:00;quo;Praia de Mendes;200;Vila Mantiqueira;Pereira dos Dourados;ES;;23/03/2025 00:00:00;967213;486772476273300
26/01/2025 04:48:54;AVON;73210611;09/03/2025 00:00:00;001;12067960;393.38;3;2.91;15850636170;Pedro Lucas Pereira;Travessa da Costa, 80;09376-625;6255;Paulista;54.873.901/0001-17;Castro;1;22/03/2025 00:00:00;No Prazo;404;Em Rota;3;03/02/2025 00:00:00;quasi;Pátio de Costela;511;Vila Ecológica;Farias do Sul;AM;;16/02/2025 00:00:00;198316;713781012653695
12/03/2025 16:20:14;AVON;57134294;23/02/2025 00:00:00;001;57097131;159.89;3;1.77;25013147223;Sr. Diego Moreira;Conjunto de Nunes, 65;59471-009;3586;de Goiás;79.825.413/0001-65;Gonçalves;1;26/03/2025 00:00:00;Finalizado No Prazo;568;Em Rota;3;22/03/2025 00:00:00;deserunt;Chácara Sales;883;São Jorge 3ª Seção;da Paz;SP;;30/01/2025 00:00:00;109694;475673080585470
29/01/2025 06:38:57;NATURA CN;9644869;12/03/2025 00:00:00;001;18271394;244.51;2;2.28;32674784817;Agatha Almeida;Núcleo Isabella Nogueira, 26;84769-476;1497;do Galho;26.730.941/0001-74;Caldeira;1;19/02/2025 00:00:00;Finalizado No Prazo;532;Em Rota;3;15/01/2025 00:00:00;vero;Vale Caio Pinto;79;Pirineus;Lima das Pedras;AL;;26/03/2025 00:00:00;71088;982393781345604
13/02/2025 12:14:21;NATURA RN;29594360;17/03/2025 00:00:00;001;19019594;205.79;1;2.53;14165801096;Calebe Fernandes;Colônia de da Luz, 154;99791492;9425;da Prata;35.829.146/0001-29;Novaes - EI;1;24/03/2025 00:00:00;Finalizado No Prazo;518;Entrega Realizada;1;10/02/2025 00:00:00;necessitatibus;Via Peixoto;862;Funcionários;Jesus das Pedras;PB;;31/01/2025 00:00:00;746288;882837136987423
20/01/2025 09:07:29;NATURA RN;7613278;27/02/2025 00:00:00;001;30906522;366.08;1;0.98;47504902849;Thiago Souza;Trevo Moura, 32;24230782;1843;da Prata;03.964.718/0001-96;Costa;6;02/01/2025 00:00:00;No Prazo;670;Saiu para Entrega;2;07/03/2025 00:00:00;illo;Recanto Maria Vitória Gonçalves;187;Delta;da Mata;AC;;19/01/2025 00:00:00;242389;357659701132118
05/01/2025 02:54:38;AVON;19096073;31/01/2025 00:00:00;001;34240087;208.88;3;1.68;87434079509;Laís Alves;Avenida Mirella Cardoso, 48;00697733;1191;Grande;46.275.098/0001-90;Barros Monteiro - ME;2;11/02/2025 00:00:00;Finalizado No Prazo;363;Em Rota;1;13/02/2025 00:00:00;molestias;Vila João Lucas Cardoso;348;Araguaia;Barros;AC;;05/02/2025 00:00:00;540711;899303780804532
01/03/2025 08:36:03;NATURA RN;2841315;17/02/2025 00:00:00;001;60228504;33.71;2;1.06;93811649841;Pedro Costela;Quadra Luiz Henrique Cardoso;08721-901;8028;Paulista;72.631.540/0001-84;Nunes Lopes S/A;7;25/02/2025 00:00:00;No Prazo;588;Em Rota;2;17/01/2025 00:00:00;voluptate;Travessa Isabel Martins;723;Beira Linha;Ribeiro Paulista;PE;;12/02/2025 00:00:00;143266;172913934294808
10/02/2025 15:17:24;NATURA RN;95985566;01/03/2025 00:00:00;001;20206972;416.44;3;3.04;32304500043;Raul Ferreira;Vila Nogueira, 45;36757-659;7334;do Oeste;47.612.930/0001-60;Silveira;4;18/01/2025 00:00:00;No Prazo;379;Saiu para Entrega;3;11/02/2025 00:00:00;repellendus;Praça Lopes;760;Saudade;Araújo;PB;;11/02/2025 00:00:00;50125;556061631247760
05/03/2025 14:09:56;NATURA CN;39501888;31/01/2025 00:00:00;001;58872824;364.51;3;2.6;19128314282;Daniela Gonçalves;Passarela Pires;02640-790;7696;do Sul;45.607.218/0001-47;Campos S/A;3;27/03/2025 00:00:00;No Prazo;605;Em Rota;3;28/02/2025 00:00:00;iste;Lago Barbosa;641;Cabana Do Pai Tomás;Castro Verde;MA;;04/01/2025 00:00:00;83978;780113629107295
14/01/2025 15:05:25;NATURA RN;18764002;10/03/2025 00:00:00;001;86861830;197.78;1;0.37;22095702134;Gustavo Almeida;Vereda de Nascimento, 642;46203-010;1452;Verde;70.642.315/0001-18;Souza Caldeira S.A.;1;12/02/2025 00:00:00;No Prazo;108;Saiu para Entrega;1;03/02/2025 00:00:00;totam;Loteamento Henrique Cavalcanti;124;Venda Nova;Moreira das Flores;SC;;22/03/2025 00:00:00;770190;62705629180621
07/02/2025 00:38:03;NATURA CN;54470169;19/02/2025 00:00:00;001;63520397;337.47;3;2.34;73917437416;Augusto da Cruz;Viaduto Pinto, 57;30193-422;1172;de Minas;72.586.039/0001-43;Caldeira S/A;5;15/01/2025 00:00:00;Finalizado No Prazo;731;Entrega Realizada;1;14/02/2025 00:00:00;fugiat;Conjunto das Neves;137;Vila Piratininga;Ramos;TO;;19/02/2025 00:00:00;695532;452090385411623
03/02/2025 01:16:45;AVON;51814953;13/02/2025 00:00:00;001;1483421;436.66;3;4.68;97846106010;Marcos Vinicius Gomes;Rodovia Moraes, 39;98107-168;9274;de Minas;49.763.025/0001-36;Lima;3;19/02/2025 00:00:00;No Prazo;281;Saiu para Entrega;3;27/01/2025 00:00:00;eaque;Vila Maria Eduarda da Paz;840;Nova Cintra;da Rosa do Galho;PE;;04/02/2025 00:00:00;529335;301031900297450
03/03/2025 06:22:04;NATURA CN;79474583;28/01/2025 00:00:00;001;64750057;38.57;2;4.77;54028703227;Ryan da Rocha;Conjunto Isabella da Mota, 71;57079-429;1415;do Oeste;83.567.209/0001-69;Oliveira S/A;7;19/02/2025 00:00:00;Atrasado;576;Em Rota;1;31/01/2025 00:00:00;aliquid;Lagoa de Azevedo;829;Vila Dos Anjos;Duarte Grande;MT;;13/01/2025 00:00:00;567922;850047654418855
02/02/2025 04:59:43;NATURA CN;14142771;04/02/2025 00:00:00;001;36221392;148.77;2;1.07;40869847961;Guilherme Lopes;Aeroporto Eduarda Carvalho, 128;08704949;1937;da Mata;15.280.946/0001-26;Lima;8;23/03/2025 00:00:00;Atrasado;792;Em Rota;3;19/01/2025 00:00:00;odit;Alameda Mariane Barbosa;330;Estrela Do Oriente;Sales das Flores;AL;;10/02/2025 00:00:00;958971;264889021228943
18/03/2025 12:57:21;NATURA CN;85543934;10/01/2025 00:00:00;001;93353663;87.98;2;1.61;43701517803;Leonardo Peixoto;Passarela Guilherme da Paz;30706-804;6648;do Galho;76.145.320/0001-00;Fogaça;2;30/01/2025 00:00:00;Finalizado No Prazo;910;Em Rota;1;23/01/2025 00:00:00;minima;Setor Monteiro;5;Aparecida 7ª Seção;Silveira;MS;;18/02/2025 00:00:00;422421;315250154146008
26/02/2025 10:38:50;AVON;61424566;14/03/2025 00:00:00;001;92185529;251.73;3;3.73;89880304320;Dr. Davi Luiz Gomes;Jardim de Moreira, 38;43037934;4729;do Oeste;13.970.826/0001-25;Santos Sales - ME;7;20/01/2025 00:00:00;Finalizado No Prazo;472;Entrega Realizada;3;15/02/2025 00:00:00;qui;Aeroporto Enzo Lima;171;Flamengo;Santos;AP;;14/03/2025 00:00:00;312400;56869635346109
