Data Inserção;Tipo Entrega;Pedido;Data Nfe;Serie Nfe;Número Nfe;Valor Nfe;Qtd. Volumes;Peso;Remessa;Nome Destinatário;Endereço Completo;CEP;Cód. CD;CD;CNPJ/CPF Dest.;Transportador;Lead Time;Data Prev. Entrega;Status Prazo;ID Últ. Ocr.;Última Ocorrência;Chave Últ. Ocr.;Data Última Ocr.;Agrupador;Endereço;Numero;Bairro;Cidades;UF;Etiquetas;Chegada na Transportadora;Cod. Vendedor;Chave NFe
15/02/2025 16:40:11;NATURA RN;38410753;07/02/2025 00:00:00;001;10482994;422.28;3;0.18;97766200074;Ana Lívia Souza;Estação Breno da Mata, 718;14905-302;8589;da Praia;19.572.038/0001-67;Oliveira;1;10/01/2025 00:00:00;Finalizado No Prazo;939;Em Rota;3;30/01/2025 00:00:00;consequatur;Passarela Rezende;227;Palmeiras;Pinto;RS;;25/03/2025 00:00:00;648412;965737556730817
22/02/2025 04:46:21;NATURA RN;80255640;05/01/2025 00:00:00;001;57067304;53.27;1;2.64;72823678755;Fernanda Lima;Rua Nicolas Costela, 5;15590344;2429;da Prata;64.109.357/0001-95;da Mota;2;08/02/2025 00:00:00;Atrasado;529;Entrega Realizada;1;08/02/2025 00:00:00;possimus;Vale da Rocha;134;Vila Nova Dos Milionarios;Pereira das Flores;MS;;08/01/2025 00:00:00;403867;255873605266184
17/02/2025 08:45:24;NATURA RN;95587294;28/01/2025 00:00:00;001;35067475;145.08;2;4.85;24104958855;Rodrigo Santos;Núcleo de Lopes, 37;93857-265;2067;de Minas;23.087.154/0001-68;Silveira;3;19/01/2025 00:00:00;No Prazo;688;Entrega Realizada;3;17/01/2025 00:00:00;voluptas;Ladeira Alana Almeida;514;Santa Rita;da Cunha;GO;;28/03/2025 00:00:00;404457;117895966793719
23/03/2025 13:23:36;NATURA CN;61914357;04/01/2025 00:00:00;001;97534398;406.23;1;2.04;48552376820;Ana Vitória Gomes;Jardim de Caldeira, 90;34702665;8126;das Pedras;46.859.173/0001-60;da Paz;7;12/01/2025 00:00:00;Finalizado No Prazo;352;Entrega Realizada;1;11/02/2025 00:00:00;repellendus;Residencial Correia;852;Copacabana;Silva;SE;;22/03/2025 00:00:00;934490;234243938760271
18/02/2025 09:32:25;NATURA CN;282073;29/01/2025 00:00:00;001;37340348;162.16;3;3.31;9926554193;Pedro Araújo;Avenida de Jesus, 77;89453443;5625;do Campo;10.589.274/0001-11;Monteiro Sales S/A;3;23/03/2025 00:00:00;Atrasado;673;Saiu para Entrega;1;04/02/2025 00:00:00;praesentium;Parque Luiz Gustavo Porto;230;Vila Formosa;Costa de Costa;MT;;20/01/2025 00:00:00;733174;141176477736686
06/03/2025 13:20:08;AVON;69201531;20/03/2025 00:00:00;001;77483854;321.04;1;1.92;20835724010;Diogo Ribeiro;Rua Carvalho, 600;98637-685;3312;do Sul;05.927.361/0001-00;Martins da Cruz - ME;3;19/01/2025 00:00:00;Atrasado;423;Entrega Realizada;3;13/03/2025 00:00:00;saepe;Área Nascimento;858;Nazare;Duarte;RJ;;18/03/2025 00:00:00;93876;111346199438000
20/02/2025 13:32:17;NATURA RN;9513297;19/01/2025 00:00:00;001;91117903;290.46;1;0.33;79949793527;Anthony Nascimento;Alameda de Araújo, 62;74068-012;3872;Verde;52.170.834/0001-49;da Luz da Costa - ME;1;18/03/2025 00:00:00;No Prazo;628;Em Rota;1;15/02/2025 00:00:00;ea;Área de Campos;931;Santa Sofia;das Neves da Praia;AP;;08/02/2025 00:00:00;71674;171846236862527
16/02/2025 14:11:19;NATURA CN;22971123;24/03/2025 00:00:00;001;94446524;370.25;2;0.24;37315122326;Mirella Carvalho;Parque de da Costa, 8;91002-630;1672;Grande;86.013.925/0001-92;Pires S.A.;7;20/02/2025 00:00:00;Finalizado No Prazo;954;Saiu para Entrega;3;04/02/2025 00:00:00;eos;Área Daniela da Costa;348;Cardoso;da Rosa de da Rosa;RO;;01/03/2025 00:00:00;514480;124991639279025
19/01/2025 14:14:41;AVON;92175844;02/01/2025 00:00:00;001;61103828;339.2;1;0.35;27281105194;João Miguel Costela;Estrada Cardoso, 81;47058-199;9941;Alegre;03.194.875/0001-60;Pinto;8;27/03/2025 00:00:00;Atrasado;735;Saiu para Entrega;3;02/03/2025 00:00:00;optio;Trevo de da Costa;671;Brasil Industrial;Moreira;RN;;20/03/2025 00:00:00;273219;710806741968839
23/02/2025 05:44:54;AVON;38055520;11/01/2025 00:00:00;001;22039251;429.99;3;2.18;64799340489;Gabriela Monteiro;Alameda de Moreira, 84;66659-653;6204;do Oeste;23.698.504/0001-22;da Mota;7;08/01/2025 00:00:00;Finalizado No Prazo;897;Em Rota;1;03/01/2025 00:00:00;hic;Esplanada Pires;150;Nossa Senhora Do Rosário;da Rocha das Flores;RS;;23/03/2025 00:00:00;128853;829819035901031
09/03/2025 20:44:40;NATURA RN;71256259;31/01/2025 00:00:00;001;64481091;257.81;2;2.06;94905766113;Srta. Milena Lopes;Colônia Almeida, 12;61328-260;6280;de Minas;13.457.820/0001-59;Fernandes;8;22/03/2025 00:00:00;Finalizado No Prazo;438;Saiu para Entrega;2;02/02/2025 00:00:00;dolor;Parque de Porto;880;Caiçaras;Duarte;ES;;22/01/2025 00:00:00;445784;821537322553072
24/03/2025 07:08:45;NATURA CN;59139409;16/02/2025 00:00:00;001;67521783;149.25;2;3.47;37876137530;Luiz Felipe Moura;Residencial Viana, 60;71137-379;8677;do Amparo;21.075.683/0001-16;Barbosa;7;15/02/2025 00:00:00;Finalizado No Prazo;716;Em Rota;1;24/03/2025 00:00:00;modi;Passarela de Porto;250;Teixeira Dias;Sales;RJ;;22/01/2025 00:00:00;954931;636553885366914
22/02/2025 09:21:34;NATURA CN;96089364;17/01/2025 00:00:00;001;39779700;308.59;2;3.53;78338103743;Dra. Eduarda da Rosa;Travessa João Miguel Rocha;18592909;5067;das Flores;29.548.703/0001-30;Aragão;4;01/02/2025 00:00:00;Finalizado No Prazo;889;Saiu para Entrega;2;26/01/2025 00:00:00;inventore;Núcleo Marcelo Ferreira;149;Vale Do Jatoba;Ferreira de da Rocha;PI;;18/01/2025 00:00:00;612406;265106407150491
20/03/2025 23:33:04;NATURA RN;4823257;07/02/2025 00:00:00;001;77470411;226.51;3;4.99;65707717134;Benício Moraes;Largo Felipe Azevedo, 51;24540-948;1923;Verde;89.652.437/0001-13;Cardoso Cunha S/A;7;29/01/2025 00:00:00;Finalizado No Prazo;807;Entrega Realizada;2;03/03/2025 00:00:00;recusandae;Lago Francisco Freitas;822;Savassi;da Cruz Verde;PB;;11/03/2025 00:00:00;367275;77535631236995
27/03/2025 12:14:39;NATURA RN;34555143;01/02/2025 00:00:00;001;97006116;474.58;2;4.45;73490199001;Luna Costela;Aeroporto de Nogueira, 42;65780052;4147;dos Dourados;61.025.847/0001-15;Gonçalves S.A.;5;03/03/2025 00:00:00;Atrasado;975;Entrega Realizada;1;16/02/2025 00:00:00;accusamus;Jardim Rodrigo Santos;652;Vila Independencia 2ª Seção;Correia de Cardoso;PR;;26/01/2025 00:00:00;262330;55034285259092
14/02/2025 14:33:17;AVON;95841498;01/02/2025 00:00:00;001;18891943;350.0;1;0.71;87594901013;Srta. Sarah da Cruz;Morro Barbosa;78530801;1084;da Mata;47.369.150/0001-30;da Luz Ltda.;8;31/01/2025 00:00:00;No Prazo;708;Em Rota;2;22/03/2025 00:00:00;veritatis;Núcleo Fogaça;809;Providencia;Mendes do Amparo;PA;;07/02/2025 00:00:00;399400;279674766587328
18/02/2025 08:07:10;AVON;77109044;04/01/2025 00:00:00;001;84372798;49.61;2;2.58;80303920808;Melissa Rocha;Sítio de Pereira, 29;54858825;5081;da Serra;70.618.324/0001-73;Pereira - EI;5;20/01/2025 00:00:00;No Prazo;598;Em Rota;2;14/01/2025 00:00:00;perferendis;Largo de Rodrigues;865;Brasil Industrial;Almeida de Minas;PB;;05/02/2025 00:00:00;743569;820621108468555
12/01/2025 11:53:57;AVON;83370698;02/01/2025 00:00:00;001;84283556;344.88;3;2.51;28014603975;Isabel Araújo;Feira Souza, 29;67360-980;2064;Grande;29.875.643/0001-60;Gomes - ME;3;24/03/2025 00:00:00;Finalizado No Prazo;737;Em Rota;2;18/01/2025 00:00:00;voluptatem;Passarela de Gomes;194;Coração Eucarístico;Farias de Minas;MS;;24/01/2025 00:00:00;731955;806067482228184
23/03/2025 15:51:42;NATURA CN;61230415;25/02/2025 00:00:00;001;46767238;41.01;1;0.21;9074270164;Maria Vitória Barros;Via Freitas, 17;26042664;1652;Alegre;43.120.789/0001-27;Duarte - EI;8;14/03/2025 00:00:00;No Prazo;191;Entrega Realizada;1;06/02/2025 00:00:00;recusandae;Vila Maria Clara Correia;801;Jardim Montanhês;Ferreira da Praia;SC;;09/01/2025 00:00:00;697643;65590701048889
13/01/2025 06:32:32;NATURA CN;21953795;05/03/2025 00:00:00;001;18381437;154.08;3;4.92;89959174119;Dr. Guilherme Carvalho;Estação de Aragão, 99;39686072;6326;da Praia;26.597.031/0001-65;Freitas Correia S.A.;7;06/02/2025 00:00:00;Finalizado No Prazo;365;Em Rota;1;03/02/2025 00:00:00;doloremque;Avenida Duarte;545;Pindura Saia;da Cunha;DF;;04/02/2025 00:00:00;922914;454040367847287
24/02/2025 06:15:26;AVON;97641849;13/03/2025 00:00:00;001;66321390;296.51;3;1.43;24679601519;Dra. Julia da Paz;Fazenda de Nogueira, 97;35269-938;4778;das Pedras;98.036.452/0001-28;da Mota;3;26/03/2025 00:00:00;Atrasado;914;Entrega Realizada;3;07/02/2025 00:00:00;at;Praia Luiz Miguel Costa;117;Vila Formosa;Moraes;RJ;;24/01/2025 00:00:00;299728;598347890560470
14/03/2025 18:52:17;NATURA CN;39630216;10/02/2025 00:00:00;001;37865014;261.93;3;1.15;76566141802;Erick Silveira;Condomínio de Nogueira, 735;53814357;8579;Grande;09.754.826/0001-10;Gonçalves;3;08/02/2025 00:00:00;Finalizado No Prazo;335;Em Rota;1;08/01/2025 00:00:00;debitis;Viaduto Barros;980;Santa Amelia;Castro do Norte;ES;;17/03/2025 00:00:00;270897;459844119041317
20/03/2025 13:04:40;NATURA CN;56988631;16/01/2025 00:00:00;001;59525512;331.76;3;1.3;59868285321;Maria Eduarda Barros;Vale Alexia Ramos, 2;17363-182;7122;de Minas;25.638.917/0001-47;Rocha;5;25/01/2025 00:00:00;No Prazo;516;Em Rota;3;25/01/2025 00:00:00;unde;Trecho da Cunha;927;Nazare;Lima Verde;RN;;19/01/2025 00:00:00;975143;968766344138928
28/01/2025 09:17:30;NATURA RN;87926850;01/03/2025 00:00:00;001;16710916;464.06;3;3.9;49586336960;Yasmin Porto;Recanto de Nogueira, 90;64299286;7311;do Sul;47.139.065/0001-86;Almeida;4;22/01/2025 00:00:00;No Prazo;915;Saiu para Entrega;2;02/03/2025 00:00:00;voluptas;Morro Emilly Mendes;869;Heliopolis;Fernandes de Nascimento;MS;;09/02/2025 00:00:00;228704;626393497661732
21/01/2025 11:50:57;NATURA CN;23289864;25/02/2025 00:00:00;001;42603872;281.53;2;4.5;82451873343;Danilo Carvalho;Residencial Fernandes, 39;79172-980;4140;do Oeste;43.952.018/0001-04;Pereira;5;29/01/2025 00:00:00;No Prazo;671;Saiu para Entrega;1;28/03/2025 00:00:00;aliquid;Morro de Oliveira;159;Álvaro Camargos;Silveira;SC;;25/03/2025 00:00:00;830697;821036708613862
08/01/2025 05:31:18;NATURA CN;99972620;06/03/2025 00:00:00;001;59257073;478.9;1;4.95;78020815167;Evelyn Novaes;Estação de Cunha, 733;69642-739;2968;de Goiás;73.106.489/0001-54;Aragão;6;01/01/2025 00:00:00;Atrasado;190;Saiu para Entrega;3;16/01/2025 00:00:00;praesentium;Quadra de Gonçalves;901;Jonas Veiga;Dias;MA;;13/02/2025 00:00:00;703662;104525978241192
15/02/2025 07:31:16;NATURA RN;61529691;26/01/2025 00:00:00;001;26571294;433.56;2;4.58;93180763077;Dr. Vitor Hugo da Paz;Distrito de Pinto, 4;38354354;2949;Alegre;29.081.764/0001-30;Azevedo e Filhos;4;05/01/2025 00:00:00;Atrasado;558;Saiu para Entrega;3;24/03/2025 00:00:00;nulla;Esplanada Ryan Nunes;900;Álvaro Camargos;Alves;RJ;;24/01/2025 00:00:00;339911;971947010771423
13/01/2025 02:34:28;NATURA RN;74288133;21/01/2025 00:00:00;001;54124714;427.95;2;0.52;78579373907;Mirella Oliveira;Vale Daniel Pires, 54;94093-914;4151;da Praia;70.916.582/0001-36;da Cruz;8;05/02/2025 00:00:00;No Prazo;213;Entrega Realizada;1;25/01/2025 00:00:00;fugiat;Área Murilo Monteiro;423;Vila Nova Gameleira 3ª Seção;Aragão;CE;;01/02/2025 00:00:00;642470;844571672753887
31/01/2025 00:37:09;NATURA RN;5617101;28/02/2025 00:00:00;001;80135649;476.89;2;4.67;91113848521;Enzo Gabriel da Cruz;Avenida de Pinto, 430;14205-882;1447;Paulista;36.481.527/0001-22;Moraes;3;05/01/2025 00:00:00;Finalizado No Prazo;898;Saiu para Entrega;3;03/01/2025 00:00:00;fugiat;Conjunto de Moreira;510;Olhos D'água;Fogaça;RN;;13/03/2025 00:00:00;64452;888924528826645
05/02/2025 05:01:49;NATURA RN;56140770;04/02/2025 00:00:00;001;64194864;403.18;3;2.66;93672377080;Dra. Alexia Moraes;Avenida de Lima, 36;75643-957;4695;do Galho;09.172.648/0001-10;Costa Novaes S.A.;5;03/03/2025 00:00:00;Finalizado No Prazo;921;Saiu para Entrega;2;11/02/2025 00:00:00;impedit;Sítio de da Cruz;730;Conjunto Santa Maria;Costela da Prata;GO;;25/02/2025 00:00:00;289094;962842321438128
02/01/2025 21:20:02;NATURA RN;72011448;03/01/2025 00:00:00;001;20639303;173.81;3;3.48;86113842383;Pedro Henrique Porto;Estação Viana, 77;26144-305;4312;da Serra;65.047.892/0001-21;Rezende - EI;1;10/03/2025 00:00:00;Finalizado No Prazo;836;Em Rota;3;09/01/2025 00:00:00;neque;Chácara Elisa Freitas;50;Barreiro;Azevedo;MT;;11/01/2025 00:00:00;860698;944756369461522
30/01/2025 18:00:00;NATURA CN;97403329;14/02/2025 00:00:00;001;37726844;343.41;3;1.89;81432373835;Ana Laura Almeida;Conjunto Freitas, 31;19615128;3876;Verde;07.658.143/0001-34;Alves;5;11/01/2025 00:00:00;No Prazo;834;Saiu para Entrega;3;19/03/2025 00:00:00;ratione;Colônia Bruna Alves;962;Santa Isabel;das Neves;MA;;01/01/2025 00:00:00;170385;613741112745904
21/03/2025 16:09:21;NATURA RN;85536757;17/01/2025 00:00:00;001;52235922;289.73;1;2.68;83657076947;Heitor Carvalho;Viaduto Vicente Santos, 40;10570320;8870;da Praia;02.749.836/0001-19;da Paz;3;19/03/2025 00:00:00;Atrasado;750;Em Rota;2;02/02/2025 00:00:00;ratione;Viaduto de Mendes;70;Vila Independencia 1ª Seção;Lopes das Pedras;AM;;07/02/2025 00:00:00;378278;802125439744098
01/01/2025 05:39:23;AVON;97525700;13/03/2025 00:00:00;001;72911546;11.85;2;3.39;94862101184;Brenda Caldeira;Condomínio de Moura, 21;38584-054;8248;Grande;57.863.410/0001-83;Ramos;3;01/03/2025 00:00:00;Finalizado No Prazo;557;Saiu para Entrega;3;20/03/2025 00:00:00;impedit;Setor Juan da Mota;344;Vila Santa Monica 1ª Seção;Silveira de Barros;AP;;17/01/2025 00:00:00;866058;692653633400355
11/03/2025 16:12:26;NATURA RN;30882425;13/02/2025 00:00:00;001;91129933;283.83;1;4.08;8776861994;Enrico da Paz;Alameda Lima, 7;12698-114;8051;do Galho;72.308.419/0001-16;da Cunha;5;27/02/2025 00:00:00;Atrasado;523;Entrega Realizada;2;14/02/2025 00:00:00;neque;Vale de Moraes;993;Túnel De Ibirité;Ramos;CE;;14/02/2025 00:00:00;777571;783147024984524
23/01/2025 08:00:06;NATURA CN;76511845;22/02/2025 00:00:00;001;75342594;419.18;3;0.47;32634510554;Miguel Moura;Conjunto de Alves, 24;92616-063;4009;Paulista;31.942.065/0001-80;Santos;8;07/02/2025 00:00:00;Finalizado No Prazo;250;Em Rota;3;23/03/2025 00:00:00;sint;Praça Barros;166;Conjunto Santa Maria;Barbosa;RN;;28/01/2025 00:00:00;368302;765240326812096
17/01/2025 20:39:22;AVON;1607368;25/02/2025 00:00:00;001;27269412;125.57;1;2.11;95956966791;Ana Laura Vieira;Vereda Costela;28034-297;6519;das Pedras;10.876.925/0001-54;Vieira - EI;7;07/03/2025 00:00:00;No Prazo;919;Entrega Realizada;3;25/02/2025 00:00:00;quod;Área Raul Azevedo;107;Novo Tupi;Peixoto;PI;;15/01/2025 00:00:00;335814;657650200303430
16/02/2025 16:13:46;AVON;98164327;15/01/2025 00:00:00;001;98375540;134.52;1;3.75;29692270827;Isabella Campos;Lago de Aragão, 676;85010297;9201;da Praia;47.213.950/0001-68;Fogaça;4;18/01/2025 00:00:00;Atrasado;776;Saiu para Entrega;3;20/02/2025 00:00:00;atque;Colônia de Barbosa;896;Vila Dos Anjos;Teixeira;BA;;15/02/2025 00:00:00;364718;554585707680522
27/01/2025 06:55:10;AVON;59572215;16/01/2025 00:00:00;001;78358325;228.08;2;3.75;91890920798;Dr. Davi Lucca Silveira;Travessa de Mendes, 83;53432436;9559;do Norte;57.064.813/0001-62;Fernandes;1;08/02/2025 00:00:00;Atrasado;186;Entrega Realizada;3;23/03/2025 00:00:00;totam;Estação Davi Lucas Alves;275;Conjunto Califórnia Ii;Sales de Peixoto;RR;;22/01/2025 00:00:00;836693;610822066269720
21/02/2025 02:07:52;AVON;69086662;18/01/2025 00:00:00;001;12446668;55.71;3;2.43;57793290651;Giovanna Novaes;Lagoa de Jesus, 41;06565119;7816;do Galho;12.570.638/0001-47;Cardoso;2;25/03/2025 00:00:00;Finalizado No Prazo;863;Entrega Realizada;2;01/02/2025 00:00:00;soluta;Distrito de Ribeiro;849;Vila São Geraldo;Carvalho;BA;;19/01/2025 00:00:00;956361;513347661308635
24/02/2025 18:19:36;NATURA CN;97810650;09/03/2025 00:00:00;001;61952843;85.25;1;0.46;1826900543;Diego Monteiro;Jardim Souza, 64;33477-073;5285;do Campo;83.549.012/0001-05;Souza;4;07/01/2025 00:00:00;Finalizado No Prazo;711;Saiu para Entrega;2;06/03/2025 00:00:00;iste;Fazenda de Aragão;771;Vila São Dimas;Castro de Monteiro;SC;;01/03/2025 00:00:00;489739;109220332416209
28/03/2025 20:49:23;AVON;70234864;23/01/2025 00:00:00;001;88257068;37.45;1;3.01;3525661448;Srta. Ana Carolina Gonçalves;Núcleo Peixoto, 273;26628822;1876;Alegre;08.692.713/0001-75;da Conceição - ME;6;21/03/2025 00:00:00;Atrasado;375;Entrega Realizada;2;26/02/2025 00:00:00;qui;Viela de Rocha;331;Gutierrez;Cavalcanti;AL;;15/03/2025 00:00:00;810435;822192089471066
15/03/2025 23:18:02;AVON;19917307;01/01/2025 00:00:00;001;98316062;455.92;3;0.69;99412289709;Clarice Moreira;Área Nunes;82550-756;3332;do Amparo;03.518.496/0001-88;Monteiro da Cunha - ME;1;07/03/2025 00:00:00;Atrasado;183;Saiu para Entrega;1;10/02/2025 00:00:00;provident;Área da Conceição;431;Nova Vista;Nascimento Alegre;MA;;11/01/2025 00:00:00;807651;786073464092315
24/03/2025 01:46:38;NATURA CN;90853214;06/01/2025 00:00:00;001;3352455;100.26;1;1.29;20514281246;Lavínia Vieira;Loteamento Silveira, 501;65111-438;7224;das Pedras;65.417.892/0001-76;Moreira;6;10/02/2025 00:00:00;No Prazo;595;Em Rota;1;24/03/2025 00:00:00;illum;Viela Gonçalves;134;Vila Madre Gertrudes 2ª Seção;Cavalcanti do Campo;RR;;03/03/2025 00:00:00;682296;295391870019179
11/02/2025 20:19:18;AVON;95875145;25/03/2025 00:00:00;001;67492971;396.56;2;3.92;16090927303;Dra. Brenda Nogueira;Parque Castro;02013782;3405;do Campo;53.607.914/0001-81;da Cunha Silva S.A.;5;01/02/2025 00:00:00;No Prazo;197;Entrega Realizada;2;29/01/2025 00:00:00;nulla;Núcleo Pedro Miguel Pinto;546;São Marcos;da Mata de Minas;MG;;14/03/2025 00:00:00;151671;183952143188130
24/01/2025 20:01:21;NATURA CN;90023017;11/02/2025 00:00:00;001;4309902;25.07;2;0.87;70708283221;Luiza Lopes;Praça de Souza, 50;24318877;5998;do Sul;72.419.058/0001-85;Nascimento;6;17/01/2025 00:00:00;No Prazo;115;Saiu para Entrega;2;20/02/2025 00:00:00;quaerat;Campo Larissa da Cunha;245;Vila Madre Gertrudes 4ª Seção;da Conceição;AL;;08/03/2025 00:00:00;214109;212343304555938
31/01/2025 07:55:16;AVON;69664456;31/01/2025 00:00:00;001;18948776;287.56;3;2.82;45939981428;Ana Lívia Duarte;Conjunto de Aragão, 72;87611509;7642;Alegre;67.350.819/0001-50;da Cunha - EI;6;06/01/2025 00:00:00;No Prazo;288;Entrega Realizada;1;23/02/2025 00:00:00;earum;Feira Maria Eduarda Dias;413;Pirineus;Novaes de Nogueira;MA;;19/03/2025 00:00:00;549327;149492290524845
10/02/2025 00:38:48;NATURA CN;23052516;19/01/2025 00:00:00;001;99965814;321.64;2;2.68;3896114849;Davi Luiz Cavalcanti;Trevo Correia, 257;31718411;8636;Alegre;80.459.713/0001-57;Porto;1;20/02/2025 00:00:00;Atrasado;618;Em Rota;2;07/02/2025 00:00:00;molestiae;Via de Gonçalves;637;Santa Efigênia;Cardoso;ES;;24/02/2025 00:00:00;835313;356290584432991
07/02/2025 20:45:47;NATURA RN;81416607;19/03/2025 00:00:00;001;75529007;223.31;2;3.46;82154641735;Davi Lucas Cardoso;Fazenda Calebe Novaes, 64;11796100;3099;de Minas;83.109.546/0001-02;Cavalcanti;6;14/03/2025 00:00:00;No Prazo;884;Saiu para Entrega;3;02/01/2025 00:00:00;blanditiis;Vale Cardoso;779;Esperança;Pereira;PB;;28/01/2025 00:00:00;458072;966247784616102
24/03/2025 17:31:59;NATURA RN;14111315;23/02/2025 00:00:00;001;31783849;199.36;1;4.16;10730997769;João Rocha;Vale de Moreira, 61;37252755;2898;Grande;94.108.623/0001-26;Cardoso Viana S.A.;5;23/01/2025 00:00:00;Atrasado;809;Saiu para Entrega;2;06/01/2025 00:00:00;iure;Conjunto Vitor Gabriel Lopes;303;Jaraguá;da Cunha de Costela;ES;;19/01/2025 00:00:00;130685;527457740324014
10/01/2025 01:26:05;NATURA CN;26324554;01/02/2025 00:00:00;001;81898800;479.3;3;0.22;61541562116;Valentina Silva;Favela de das Neves, 42;58280713;5131;dos Dourados;26.497.385/0001-38;da Costa Ferreira S/A;5;07/01/2025 00:00:00;Atrasado;807;Saiu para Entrega;1;15/03/2025 00:00:00;tenetur;Recanto de Viana;237;Palmeiras;Freitas Paulista;AL;;21/03/2025 00:00:00;332787;54848905179235
14/03/2025 05:19:52;AVON;88686135;10/01/2025 00:00:00;001;55151038;316.23;2;1.28;81690975151;Maria Clara Monteiro;Rodovia Almeida, 46;22495197;5421;das Pedras;81.723.596/0001-50;Rodrigues;5;27/03/2025 00:00:00;No Prazo;419;Entrega Realizada;3;08/03/2025 00:00:00;nemo;Vereda de da Costa;767;Gameleira;das Neves;GO;;25/01/2025 00:00:00;792782;429044632153652
26/01/2025 01:02:40;NATURA CN;86059578;11/03/2025 00:00:00;001;34428107;286.96;1;4.89;54136480106;Esther Castro;Setor de Teixeira, 63;91372-957;4803;da Mata;05.372.489/0001-46;Ramos;6;17/03/2025 00:00:00;Atrasado;727;Saiu para Entrega;2;09/03/2025 00:00:00;dolores;Ladeira Ian Cavalcanti;408;Universo;Nascimento da Mata;MA;;13/01/2025 00:00:00;578311;905036285965839
20/03/2025 04:50:57;NATURA RN;52401427;09/03/2025 00:00:00;001;20556415;177.06;1;0.94;10193339517;Dr. Rodrigo Fogaça;Fazenda Araújo, 36;44003-048;9526;do Sul;31.972.086/0001-48;Porto;6;18/01/2025 00:00:00;Finalizado No Prazo;451;Em Rota;1;11/03/2025 00:00:00;esse;Lagoa Maria Eduarda Fernandes;970;Maria Tereza;Peixoto;AM;;27/03/2025 00:00:00;881416;698664701507604
27/01/2025 06:31:46;AVON;78854062;12/01/2025 00:00:00;001;12715554;249.21;1;2.99;4726671354;Srta. Mariana Rezende;Loteamento de Alves, 887;20998-980;5266;de Goiás;62.041.879/0001-77;Ribeiro;2;12/02/2025 00:00:00;Finalizado No Prazo;469;Em Rota;2;24/02/2025 00:00:00;praesentium;Ladeira Júlia Novaes;590;Aguas Claras;Ribeiro;MS;;11/01/2025 00:00:00;803609;571821718285800
19/03/2025 20:07:29;AVON;31277645;19/02/2025 00:00:00;001;16934938;430.0;2;4.05;94761433446;Mariana Pinto;Fazenda de da Mata, 44;29360-917;2680;do Campo;25.679.431/0001-57;Rocha e Filhos;1;17/01/2025 00:00:00;Finalizado No Prazo;156;Entrega Realizada;2;22/02/2025 00:00:00;esse;Pátio de Ribeiro;691;Vila Santo Antônio;Viana;PA;;23/02/2025 00:00:00;845345;30343376717117
09/01/2025 15:01:18;AVON;13309667;17/01/2025 00:00:00;001;60573148;386.3;2;3.92;85112262206;Maria Alice Silveira;Vila de Viana, 8;34423296;7469;da Praia;03.125.764/0001-00;Gonçalves Pereira S/A;8;02/03/2025 00:00:00;Atrasado;917;Entrega Realizada;2;16/02/2025 00:00:00;fugiat;Recanto da Cunha;190;Serra;Jesus de Cunha;AL;;06/02/2025 00:00:00;133772;220041752433083
08/03/2025 23:38:05;NATURA RN;50048397;26/02/2025 00:00:00;001;67714803;182.91;2;3.02;63522220844;Gustavo Ramos;Residencial Vieira, 36;18861347;1932;da Mata;41.836.790/0001-27;Oliveira;5;18/01/2025 00:00:00;No Prazo;521;Saiu para Entrega;2;12/02/2025 00:00:00;corporis;Viela Nathan Porto;639;Corumbiara;da Rocha;AM;;01/01/2025 00:00:00;30297;859146436763736
07/01/2025 22:22:54;NATURA CN;20892365;04/02/2025 00:00:00;001;60600022;306.5;2;3.17;38721940606;Sr. Danilo Pinto;Feira Rodrigo Gonçalves, 566;76859979;9025;Paulista;42.801.375/0001-09;Carvalho;3;22/02/2025 00:00:00;Atrasado;379;Saiu para Entrega;1;27/02/2025 00:00:00;assumenda;Viela Isabel da Paz;618;Vila Santo Antônio;Azevedo do Oeste;DF;;14/03/2025 00:00:00;988412;214608341426311
05/01/2025 03:47:01;NATURA CN;37226811;24/01/2025 00:00:00;001;72002298;190.88;3;0.65;1011003709;Benjamin Barbosa;Viaduto Henrique Caldeira, 95;91887137;4225;do Oeste;81.034.956/0001-06;Farias Sales Ltda.;4;12/02/2025 00:00:00;Atrasado;766;Entrega Realizada;1;11/02/2025 00:00:00;accusamus;Lagoa da Mota;809;Piratininga;Moraes;AC;;05/01/2025 00:00:00;904944;558468565218130
04/02/2025 18:59:48;NATURA CN;49514901;25/02/2025 00:00:00;001;19339331;299.14;3;3.92;12315413337;Luiz Miguel Cardoso;Avenida de Silva, 633;42383936;7858;do Campo;64.850.917/0001-68;Vieira;7;10/02/2025 00:00:00;Atrasado;746;Saiu para Entrega;1;15/02/2025 00:00:00;maxime;Recanto de Peixoto;378;Maria Goretti;Sales das Flores;RS;;14/01/2025 00:00:00;388828;918374463974194
14/03/2025 10:48:39;NATURA RN;65639279;09/02/2025 00:00:00;001;2388957;201.45;2;3.59;83852557897;Levi da Mata;Praia de Peixoto, 1;40939-894;3612;do Norte;49.853.026/0001-71;Santos Ltda.;5;11/03/2025 00:00:00;No Prazo;792;Entrega Realizada;3;21/03/2025 00:00:00;quis;Jardim Gonçalves;659;Corumbiara;Moreira da Praia;RJ;;20/01/2025 00:00:00;578510;586595990529795
