Data Inserção;Tipo Entrega;Pedido;Data Nfe;Serie Nfe;Número Nfe;Valor Nfe;Qtd. Volumes;Peso;Remessa;Nome Destinatário;Endereço Completo;CEP;Cód. CD;CD;CNPJ/CPF Dest.;Transportador;Lead Time;Data Prev. Entrega;Status Prazo;ID Últ. Ocr.;Última Ocorrência;Chave Últ. Ocr.;Data Última Ocr.;Agrupador;Endereço;Numero;Bairro;Cidades;UF;Etiquetas;Chegada na Transportadora;Cod. Vendedor;Chave NFe
15/02/2025 06:03:48;AVON;15731288;14/01/2025 00:00:00;001;79359996;289.38;2;1.03;99100526286;Miguel Lopes;Lago Daniela Araújo, 3;77901-904;9893;das Pedras;75.468.391/0001-72;Gomes;1;19/01/2025 00:00:00;No Prazo;742;Em Rota;3;01/02/2025 00:00:00;rerum;Residencial Melo;156;Biquinhas;Alves Paulista;CE;;26/02/2025 00:00:00;392012;375613148001787
21/01/2025 04:02:30;NATURA RN;72684898;11/03/2025 00:00:00;001;53311650;32.41;3;3.94;15137333707;Thiago Moreira;Viela Rodrigo Mendes, 5;46800-308;6239;Paulista;09.146.832/0001-95;Oliveira S.A.;6;15/02/2025 00:00:00;Finalizado No Prazo;266;Entrega Realizada;1;19/01/2025 00:00:00;quae;Vereda Lucas Gabriel Moreira;831;Vila Copacabana;Barbosa;SE;;20/01/2025 00:00:00;239928;134564867620828
14/01/2025 05:08:25;NATURA RN;38284298;14/01/2025 00:00:00;001;95937409;140.12;3;4.72;72035155188;Lorena Costa;Vereda Rezende, 210;36803-849;8461;Grande;80.235.197/0001-87;Campos Caldeira S.A.;3;25/01/2025 00:00:00;Atrasado;777;Entrega Realizada;1;27/03/2025 00:00:00;omnis;Lagoa Bernardo Martins;640;Trevo;Fernandes do Galho;SE;;31/01/2025 00:00:00;75914;593953761246696
20/01/2025 08:15:37;NATURA RN;55947682;22/01/2025 00:00:00;001;63647393;426.4;2;3.0;34091783962;Noah Fernandes;Alameda Luiz Otávio da Cruz, 73;05263-793;9311;das Pedras;84.795.230/0001-84;Souza;8;08/01/2025 00:00:00;Atrasado;898;Entrega Realizada;3;02/02/2025 00:00:00;nihil;Área Dias;320;Custodinha;Rocha;BA;;28/03/2025 00:00:00;317330;180724393327118
27/02/2025 08:30:40;NATURA RN;12994714;15/02/2025 00:00:00;001;20294389;63.42;2;1.3;31867431041;Dr. Vitor da Mata;Avenida Catarina Jesus;39918-286;3375;de Minas;29.617.453/0001-43;da Mata Campos S/A;2;01/01/2025 00:00:00;Finalizado No Prazo;942;Em Rota;3;02/03/2025 00:00:00;similique;Trecho de Cardoso;452;Novo Tupi;Vieira de da Costa;PB;;24/01/2025 00:00:00;505944;453751794036312
12/02/2025 10:12:35;NATURA CN;50871990;15/03/2025 00:00:00;001;85161795;166.81;2;2.09;1908033399;Catarina Peixoto;Lago de Pinto, 8;81967186;2311;do Sul;51.387.094/0001-34;Cardoso S.A.;8;09/03/2025 00:00:00;Finalizado No Prazo;781;Saiu para Entrega;1;26/01/2025 00:00:00;fuga;Sítio Costela;121;Manacas;Duarte de da Luz;MS;;03/02/2025 00:00:00;122363;768422887956581
15/01/2025 00:40:24;NATURA RN;92164058;24/02/2025 00:00:00;001;34596150;419.27;3;4.11;44916164483;Renan Campos;Lago Emanuel Moraes, 99;89811649;3345;do Norte;68.271.034/0001-54;Nogueira S/A;6;09/03/2025 00:00:00;No Prazo;959;Em Rota;3;02/02/2025 00:00:00;corporis;Núcleo Giovanna da Rocha;976;Flavio De Oliveira;das Neves;AL;;06/03/2025 00:00:00;864912;318190289062979
02/02/2025 15:34:47;NATURA CN;74955126;09/03/2025 00:00:00;001;30619860;347.9;1;2.55;65544243818;Davi Lucas Cardoso;Rua de da Mata;31662806;7933;de Minas;82.971.406/0001-86;Alves;3;07/03/2025 00:00:00;Finalizado No Prazo;128;Entrega Realizada;2;26/03/2025 00:00:00;totam;Vereda de Moreira;274;Acaba Mundo;da Rocha;AC;;20/02/2025 00:00:00;489835;251010008140460
15/02/2025 18:46:51;NATURA CN;19524486;04/01/2025 00:00:00;001;69111155;330.72;1;2.19;92433658036;Lucca Alves;Parque Pinto, 2;37825-734;3085;de Minas;08.397.651/0001-79;Ramos Aragão e Filhos;1;07/02/2025 00:00:00;Atrasado;954;Saiu para Entrega;1;01/03/2025 00:00:00;dolor;Fazenda de da Rocha;703;Vila Petropolis;da Mota;MG;;25/03/2025 00:00:00;718877;867726877261113
13/02/2025 23:53:33;NATURA CN;82646611;20/01/2025 00:00:00;001;77617653;43.8;3;2.85;59211817228;Joaquim Teixeira;Área Costela, 23;05058-865;3377;de Minas;04.518.329/0001-08;Peixoto;4;28/03/2025 00:00:00;No Prazo;141;Saiu para Entrega;1;23/03/2025 00:00:00;fuga;Recanto Castro;972;Conjunto Providencia;Nogueira Alegre;RJ;;11/03/2025 00:00:00;446829;380338472699436
03/01/2025 08:23:27;NATURA CN;3706903;06/03/2025 00:00:00;001;41918360;268.88;3;1.08;28812673058;Nicole Castro;Vila Campos, 75;00868-211;5243;da Praia;16.072.549/0001-21;Dias;1;07/01/2025 00:00:00;Atrasado;724;Em Rota;2;20/03/2025 00:00:00;quidem;Viaduto de Moura;663;Barão Homem De Melo 3ª Seção;Fogaça do Sul;PI;;12/01/2025 00:00:00;922601;603926323103725
03/02/2025 03:44:54;NATURA CN;72758191;21/02/2025 00:00:00;001;20768113;189.75;3;0.6;27298322437;Maysa Pinto;Aeroporto Samuel Farias;58832-499;4462;de Goiás;79.618.523/0001-56;Moreira Porto S.A.;1;26/01/2025 00:00:00;Atrasado;549;Saiu para Entrega;2;15/01/2025 00:00:00;numquam;Passarela Thiago Aragão;104;Pindorama;Sales;AP;;13/02/2025 00:00:00;996123;175757225503269
18/02/2025 22:05:59;NATURA CN;44498092;11/03/2025 00:00:00;001;50430415;431.77;2;3.92;59349108709;Erick Ramos;Estação de Peixoto, 166;11484-631;3588;dos Dourados;59.403.682/0001-26;Freitas;3;27/03/2025 00:00:00;Finalizado No Prazo;862;Entrega Realizada;3;20/01/2025 00:00:00;animi;Travessa Pedro Campos;70;Vila São Rafael;Pires do Galho;AL;;02/01/2025 00:00:00;503984;48397115173550
02/03/2025 15:07:57;AVON;23688812;05/01/2025 00:00:00;001;10327414;492.21;2;0.51;17707506673;Clarice Barros;Jardim Caldeira, 6;82503-232;1503;da Serra;50.746.183/0001-67;Nogueira;6;08/02/2025 00:00:00;Atrasado;661;Em Rota;2;22/01/2025 00:00:00;inventore;Morro Miguel Mendes;211;Apolonia;Lopes do Sul;SP;;11/01/2025 00:00:00;816139;182575221377393
08/03/2025 14:30:52;NATURA RN;59260387;12/03/2025 00:00:00;001;6210722;31.46;3;1.46;75262816396;Evelyn Silva;Praça de Cardoso, 48;30738-921;4290;de Goiás;17.203.695/0001-01;Aragão e Filhos;6;07/02/2025 00:00:00;No Prazo;304;Em Rota;2;15/03/2025 00:00:00;consectetur;Travessa de Pinto;412;Horto;Castro Alegre;AC;;24/03/2025 00:00:00;623421;600511581528817
31/01/2025 07:23:10;AVON;34657587;28/03/2025 00:00:00;001;16670756;321.3;1;3.78;41161413416;Olivia Aragão;Vale Maria Eduarda Fogaça, 24;89007934;4464;do Sul;60.948.571/0001-84;Castro Lima S.A.;8;21/01/2025 00:00:00;No Prazo;311;Saiu para Entrega;3;21/03/2025 00:00:00;labore;Passarela de Mendes;370;Renascença;Campos de Silva;PR;;19/02/2025 00:00:00;681918;151783503282780
24/03/2025 11:31:44;NATURA RN;26065679;04/01/2025 00:00:00;001;78797594;161.54;1;0.29;15490122306;Nicole Cardoso;Esplanada Barros;93699-610;4781;Paulista;79.831.465/0001-44;Gomes;3;16/02/2025 00:00:00;Finalizado No Prazo;437;Em Rota;3;02/03/2025 00:00:00;nisi;Vereda Pinto;841;Rio Branco;da Rocha de Teixeira;RS;;03/02/2025 00:00:00;514984;139663567608160
23/02/2025 03:30:15;NATURA RN;20501404;20/03/2025 00:00:00;001;41066155;345.27;3;0.94;40578311091;Dr. Levi Rocha;Lagoa de Sales, 3;40037693;8868;Paulista;98.267.340/0001-88;Castro;4;31/01/2025 00:00:00;Atrasado;802;Saiu para Entrega;1;14/02/2025 00:00:00;aspernatur;Esplanada de da Costa;167;Vila Paris;Almeida;GO;;14/01/2025 00:00:00;583664;587849636152926
10/02/2025 11:54:58;NATURA CN;36341114;09/02/2025 00:00:00;001;36994578;103.93;1;1.75;57663031178;Lucas Ribeiro;Estrada Emilly Almeida, 8;02378-328;5975;da Mata;30.489.752/0001-29;Monteiro;2;26/03/2025 00:00:00;No Prazo;993;Saiu para Entrega;2;22/03/2025 00:00:00;natus;Esplanada Lopes;4;Álvaro Camargos;Lima;MT;;05/02/2025 00:00:00;91766;932840417942620
26/03/2025 16:10:37;NATURA CN;42055518;11/02/2025 00:00:00;001;31992503;119.66;1;3.58;2514336662;Gustavo Henrique Carvalho;Lago Henrique Cardoso, 59;73394366;4315;de Minas;71.064.832/0001-10;Cunha - ME;7;16/03/2025 00:00:00;No Prazo;491;Entrega Realizada;3;14/02/2025 00:00:00;corrupti;Parque de Lima;418;Vera Cruz;Pinto;RR;;07/01/2025 00:00:00;301417;161320560543485
10/03/2025 01:18:14;NATURA CN;87425060;20/01/2025 00:00:00;001;82670074;453.04;1;2.29;22865766622;Fernando Moreira;Parque de Azevedo;99658993;8530;Grande;29.043.786/0001-06;Porto;3;07/03/2025 00:00:00;Atrasado;990;Saiu para Entrega;3;13/01/2025 00:00:00;voluptates;Pátio Isis Martins;392;Antonio Ribeiro De Abreu 1ª Seção;Cardoso;AL;;08/03/2025 00:00:00;912295;520017160498029
10/02/2025 01:40:56;NATURA CN;35855652;10/01/2025 00:00:00;001;94691437;286.71;3;3.24;59692291656;Pedro Duarte;Rodovia de Aragão, 456;81081392;8025;Grande;63.709.842/0001-37;Pires;6;08/01/2025 00:00:00;No Prazo;932;Saiu para Entrega;3;02/01/2025 00:00:00;quasi;Trevo Jesus;814;Vila Antena Montanhês;Mendes do Norte;ES;;16/02/2025 00:00:00;706133;612490033258683
24/01/2025 02:15:21;NATURA CN;85006483;27/03/2025 00:00:00;001;89798706;145.75;3;2.68;28905009193;Lívia da Costa;Praia Moreira, 356;59820240;6511;Verde;79.146.305/0001-66;Castro - EI;6;05/02/2025 00:00:00;No Prazo;578;Saiu para Entrega;3;28/03/2025 00:00:00;optio;Fazenda Aragão;121;João Pinheiro;Porto Grande;BA;;19/02/2025 00:00:00;569345;75466625889750
06/01/2025 19:35:37;NATURA RN;40680487;28/02/2025 00:00:00;001;91417051;53.66;3;1.12;80000742760;Alexia Pereira;Lago Davi Lucca Cavalcanti, 35;50846-126;1273;da Praia;95.827.430/0001-98;Viana;3;12/02/2025 00:00:00;Finalizado No Prazo;321;Em Rota;1;21/02/2025 00:00:00;provident;Pátio Breno Lopes;870;Vila São Geraldo;Cunha;PE;;21/02/2025 00:00:00;450301;760429442844496
26/02/2025 16:12:31;NATURA RN;65224439;16/01/2025 00:00:00;001;30215762;209.19;1;1.65;14232125996;Cauã Martins;Conjunto Viana, 1;66668-170;5503;do Norte;61.724.309/0001-19;Monteiro;1;28/03/2025 00:00:00;Atrasado;214;Entrega Realizada;2;04/02/2025 00:00:00;libero;Feira de da Luz;74;Cinquentenário;Almeida da Serra;RO;;27/01/2025 00:00:00;84836;514386266311471
13/03/2025 06:28:17;AVON;65504989;16/03/2025 00:00:00;001;10639370;157.68;3;0.2;57108373817;Dra. Mariana da Paz;Quadra Gustavo Lopes;77449-040;3877;Grande;05.249.367/0001-67;Nogueira Ltda.;4;21/02/2025 00:00:00;Atrasado;754;Saiu para Entrega;3;13/02/2025 00:00:00;ipsa;Estrada da Rocha;430;Bacurau;Melo;TO;;08/03/2025 00:00:00;300649;541231995510383
02/02/2025 18:03:58;NATURA CN;46246693;10/03/2025 00:00:00;001;42584360;479.9;1;2.59;85613811183;Dr. Gustavo Henrique da Mata;Vila de da Mata, 15;23925-170;6235;de Goiás;82.354.610/0001-58;da Cruz Correia Ltda.;3;13/02/2025 00:00:00;No Prazo;177;Em Rota;3;21/03/2025 00:00:00;vitae;Pátio Raquel Nogueira;110;Suzana;Pires;SC;;09/01/2025 00:00:00;903545;114200038694615
17/02/2025 16:37:41;NATURA RN;53621877;22/01/2025 00:00:00;001;62865652;437.9;2;4.19;58340309074;Sarah Aragão;Viela de Gomes, 75;77772-572;8351;do Sul;35.947.120/0001-85;Peixoto - EI;8;26/01/2025 00:00:00;Atrasado;706;Em Rota;1;21/03/2025 00:00:00;fugit;Área Marcela Pinto;331;Vila São Rafael;Gonçalves;RJ;;14/03/2025 00:00:00;608425;692977705681886
24/03/2025 23:20:44;AVON;72658765;04/01/2025 00:00:00;001;15941650;152.78;1;0.92;27537428433;Camila da Luz;Vale Sophia Aragão, 393;67683467;6064;do Campo;49.027.685/0001-59;Fogaça Moraes Ltda.;3;04/01/2025 00:00:00;No Prazo;400;Saiu para Entrega;2;31/01/2025 00:00:00;amet;Favela Bruna Lima;568;Vila Petropolis;Gonçalves;RN;;22/02/2025 00:00:00;634847;652864114529124
04/01/2025 05:37:55;NATURA RN;68469779;20/02/2025 00:00:00;001;46145691;101.25;1;2.07;41578970723;Sra. Emilly Correia;Praça Thomas Moreira, 49;94557548;9820;da Prata;32.906.581/0001-11;Carvalho;6;11/03/2025 00:00:00;No Prazo;683;Em Rota;2;12/01/2025 00:00:00;blanditiis;Sítio Nunes;484;Vila Madre Gertrudes 4ª Seção;Duarte;MA;;28/03/2025 00:00:00;751074;540091298761295
03/03/2025 09:08:24;NATURA CN;73980538;25/03/2025 00:00:00;001;74197990;14.29;3;0.78;60661651915;Natália Peixoto;Colônia Laís Rocha, 3;24202-481;8027;do Oeste;37.942.061/0001-88;da Cunha Ltda.;5;24/02/2025 00:00:00;Atrasado;397;Entrega Realizada;2;06/01/2025 00:00:00;vitae;Núcleo Mendes;809;Vila São Francisco;da Paz do Oeste;DF;;23/01/2025 00:00:00;145614;191907602574315
12/02/2025 12:15:47;AVON;10089377;26/01/2025 00:00:00;001;69282945;271.53;2;1.62;13665405734;Murilo Sales;Quadra de Gomes, 74;37657071;9746;do Galho;96.481.072/0001-77;Nunes;2;31/01/2025 00:00:00;Finalizado No Prazo;366;Em Rota;3;26/03/2025 00:00:00;error;Campo Cavalcanti;531;Jardim Guanabara;Peixoto;PE;;11/01/2025 00:00:00;325909;829263250856212
25/02/2025 15:56:07;AVON;59154010;03/01/2025 00:00:00;001;42218700;210.92;1;2.72;88886429380;Srta. Clara Rodrigues;Pátio de Gonçalves, 59;27839242;5208;Verde;48.329.605/0001-57;Souza - EI;6;08/02/2025 00:00:00;Atrasado;875;Entrega Realizada;1;03/01/2025 00:00:00;impedit;Feira de da Cruz;735;Dom Cabral;da Rocha Grande;SE;;26/01/2025 00:00:00;157862;139543479542178
26/02/2025 10:09:16;NATURA RN;60900163;08/02/2025 00:00:00;001;91159930;97.44;1;3.14;51198524193;Cauê Nascimento;Jardim de da Rocha, 91;89110-808;4922;da Prata;65.173.908/0001-42;da Mata - ME;6;25/01/2025 00:00:00;Atrasado;904;Em Rota;2;22/03/2025 00:00:00;doloribus;Recanto Luiz Otávio da Cunha;654;Marieta 1ª Seção;das Neves;GO;;03/03/2025 00:00:00;22133;952764758976835
27/01/2025 18:01:42;NATURA CN;14460625;17/03/2025 00:00:00;001;20447479;458.18;2;0.48;32342575001;João Ramos;Aeroporto Correia, 43;19526939;5581;do Amparo;89.736.421/0001-99;Cunha;4;22/02/2025 00:00:00;No Prazo;742;Entrega Realizada;1;24/03/2025 00:00:00;distinctio;Praça de Gomes;93;Aparecida;Ribeiro;ES;;11/02/2025 00:00:00;979094;663709558951719
27/02/2025 21:05:32;NATURA RN;50085601;16/02/2025 00:00:00;001;83609395;125.87;1;0.31;19043771404;Ana Laura Pinto;Aeroporto de Cavalcanti, 9;74774-127;6602;da Prata;95.682.103/0001-95;Cardoso;1;14/02/2025 00:00:00;Atrasado;493;Saiu para Entrega;2;03/01/2025 00:00:00;tempore;Praia Pinto;252;Ouro Minas;Fernandes da Serra;RN;;21/03/2025 00:00:00;672186;405720039341153
15/02/2025 12:00:46;NATURA RN;688610;04/03/2025 00:00:00;001;86868647;19.45;3;2.39;91646683618;Otávio Nascimento;Fazenda Luiz Otávio Pires, 83;47443-492;4850;do Sul;21.396.857/0001-42;Silva e Filhos;6;10/03/2025 00:00:00;Atrasado;387;Saiu para Entrega;1;29/01/2025 00:00:00;placeat;Alameda de Duarte;214;Alto Caiçaras;Rodrigues Alegre;PA;;11/01/2025 00:00:00;494126;825621214744629
07/01/2025 10:32:38;AVON;17022409;22/02/2025 00:00:00;001;60278562;59.97;1;3.34;71388209854;Larissa Cardoso;Lago de Alves, 45;53280023;4527;da Praia;43.691.702/0001-71;Freitas da Mota S/A;2;12/01/2025 00:00:00;No Prazo;917;Entrega Realizada;2;19/02/2025 00:00:00;deserunt;Estação Fogaça;406;Ouro Minas;Nunes;AP;;15/01/2025 00:00:00;36380;898193267673146
16/02/2025 12:42:13;NATURA RN;56763083;05/03/2025 00:00:00;001;4491933;416.4;2;2.65;13340556419;Srta. Natália Moura;Passarela Vitor Hugo Pinto, 70;07529-991;6358;Alegre;43.928.107/0001-07;Costela S.A.;5;04/01/2025 00:00:00;Atrasado;766;Entrega Realizada;2;03/02/2025 00:00:00;nihil;Via Bernardo Cardoso;839;Caiçara - Adelaide;Barbosa;PA;;23/03/2025 00:00:00;450903;564734923394566
16/01/2025 04:45:04;AVON;14216114;12/02/2025 00:00:00;001;17637017;129.53;2;2.5;70546865694;Catarina Peixoto;Recanto Yuri Barbosa, 45;03245-900;2046;da Mata;73.598.146/0001-54;Castro;6;10/03/2025 00:00:00;No Prazo;114;Saiu para Entrega;3;21/01/2025 00:00:00;tempora;Esplanada Lívia Ferreira;756;Marçola;Cardoso da Praia;CE;;13/02/2025 00:00:00;813491;187604733355987
05/02/2025 23:58:27;NATURA RN;87485292;07/02/2025 00:00:00;001;89432244;344.23;2;4.2;76149259359;Alana Peixoto;Esplanada de Santos, 22;41491-205;3182;Verde;90.243.871/0001-29;Aragão;2;02/01/2025 00:00:00;Finalizado No Prazo;729;Em Rota;2;02/01/2025 00:00:00;debitis;Alameda Luiz Felipe Ramos;839;Vila Rica;Freitas Paulista;SC;;16/02/2025 00:00:00;840357;904551666113200
10/01/2025 05:10:04;NATURA RN;78261901;03/01/2025 00:00:00;001;2271790;174.74;1;1.2;75943863748;Diogo Souza;Distrito de Viana, 12;91518350;8889;Alegre;04.653.897/0001-03;Fernandes;3;07/01/2025 00:00:00;No Prazo;934;Em Rota;3;01/01/2025 00:00:00;enim;Rodovia de Mendes;184;Novo Santa Cecilia;Vieira;SC;;01/03/2025 00:00:00;947216;106520072661098
08/03/2025 01:48:08;NATURA RN;66411947;18/02/2025 00:00:00;001;40293764;417.66;3;4.8;52611594117;Kamilly Rodrigues;Ladeira Almeida, 26;22105-447;7590;do Campo;24.086.913/0001-30;Barros;3;05/02/2025 00:00:00;Atrasado;144;Em Rota;3;12/03/2025 00:00:00;maxime;Distrito da Mata;253;Santa Cruz;Teixeira do Oeste;PB;;18/02/2025 00:00:00;666404;579220661410816
26/03/2025 08:11:49;NATURA CN;83430755;17/03/2025 00:00:00;001;71803860;353.46;1;1.56;91035058164;Francisco Silva;Chácara de Rodrigues, 765;73808-485;7547;do Galho;18.742.650/0001-78;Santos Peixoto S/A;6;09/01/2025 00:00:00;Atrasado;329;Entrega Realizada;2;02/01/2025 00:00:00;beatae;Loteamento da Rosa;796;Baleia;da Cruz da Praia;BA;;21/03/2025 00:00:00;960352;377647800185794
02/02/2025 12:23:47;NATURA RN;9888010;14/01/2025 00:00:00;001;45017173;373.4;3;3.04;87760673586;Sr. Thiago da Paz;Vereda Alícia da Rocha, 649;97863019;6226;do Amparo;94.278.356/0001-35;Silva - EI;4;14/02/2025 00:00:00;Atrasado;569;Em Rota;3;01/02/2025 00:00:00;iusto;Alameda de da Conceição;47;Santa Rosa;da Luz do Galho;RN;;27/02/2025 00:00:00;984862;631207108868156
12/03/2025 05:22:36;AVON;64130877;27/01/2025 00:00:00;001;62145800;463.36;2;1.9;45385725738;Srta. Agatha Santos;Largo Maria Cecília Rodrigues, 42;67996990;8338;do Sul;63.124.708/0001-74;Caldeira S/A;7;18/02/2025 00:00:00;Atrasado;600;Saiu para Entrega;1;25/01/2025 00:00:00;nisi;Sítio Gabriela Nascimento;31;Pindura Saia;da Cunha do Oeste;AC;;05/03/2025 00:00:00;362980;951992302172169
08/02/2025 02:16:28;NATURA CN;22267534;23/02/2025 00:00:00;001;65185883;470.02;3;0.35;8833669638;Nathan Moreira;Via de Barros, 84;51723-257;3291;da Prata;20.843.915/0001-76;Gomes;4;03/03/2025 00:00:00;Finalizado No Prazo;387;Saiu para Entrega;2;15/01/2025 00:00:00;eos;Sítio de Santos;353;Bonfim;Barros;ES;;01/03/2025 00:00:00;342369;712825991541108
26/03/2025 09:50:16;NATURA RN;74473564;01/03/2025 00:00:00;001;5271913;402.19;1;3.42;53736275673;Augusto Fogaça;Campo Gabriela Pires, 238;55024700;1909;do Galho;95.324.608/0001-88;Nogueira;7;26/02/2025 00:00:00;Atrasado;774;Entrega Realizada;1;22/03/2025 00:00:00;nam;Via Carvalho;801;Vila Mantiqueira;Nogueira;GO;;09/01/2025 00:00:00;904978;407837556937503
10/03/2025 03:53:53;NATURA RN;88424389;05/02/2025 00:00:00;001;95378711;381.32;1;0.96;26242952528;Noah Peixoto;Praça de Cavalcanti, 779;68129-622;3398;do Campo;59.104.372/0001-00;Gonçalves - ME;5;07/02/2025 00:00:00;Finalizado No Prazo;395;Saiu para Entrega;3;21/02/2025 00:00:00;voluptate;Parque Costela;173;Ouro Minas;Rocha dos Dourados;ES;;25/02/2025 00:00:00;324888;433365859354177
25/01/2025 18:21:19;NATURA CN;91974373;11/03/2025 00:00:00;001;87486034;170.81;2;4.05;88166364366;Sofia da Cruz;Favela Melo;10827705;8343;das Flores;50.429.638/0001-10;Rocha;8;25/01/2025 00:00:00;No Prazo;974;Em Rota;1;25/02/2025 00:00:00;architecto;Passarela Catarina Sales;124;Novo Aarão Reis;Rezende;MT;;11/01/2025 00:00:00;137891;50465879068379
04/01/2025 16:28:51;AVON;29861791;20/03/2025 00:00:00;001;71013635;210.17;1;1.65;687559737;Cauã Cunha;Quadra Ana Luiza Porto, 87;79822297;4288;do Galho;24.861.793/0001-00;Fernandes S.A.;3;18/01/2025 00:00:00;Finalizado No Prazo;623;Entrega Realizada;2;15/01/2025 00:00:00;officia;Viaduto Isis Barbosa;529;Tupi B;Silva de da Luz;SC;;17/03/2025 00:00:00;546567;458433684875193
26/03/2025 18:47:39;NATURA RN;1689497;14/02/2025 00:00:00;001;30347006;428.57;3;3.35;62164975453;Caroline Silva;Campo Paulo Barros, 444;42616164;5190;Verde;03.761.924/0001-07;Moreira;3;08/01/2025 00:00:00;No Prazo;678;Entrega Realizada;2;18/01/2025 00:00:00;saepe;Rua de Carvalho;158;Jardim Vitoria;Oliveira do Campo;MA;;01/03/2025 00:00:00;983360;242853606794360
05/03/2025 05:14:21;NATURA RN;7599220;12/02/2025 00:00:00;001;31789087;49.98;1;2.74;69414717795;Emanuelly Viana;Parque de Gomes;35594949;8724;do Amparo;58.316.947/0001-96;Ramos;4;24/01/2025 00:00:00;Finalizado No Prazo;524;Em Rota;2;06/01/2025 00:00:00;laborum;Feira Leonardo Araújo;721;Nova Gameleira;Costela;CE;;24/01/2025 00:00:00;264843;15499586027743
08/03/2025 21:07:45;AVON;86406870;28/02/2025 00:00:00;001;96318909;33.89;1;3.78;66557843664;Sr. Murilo Nascimento;Lago Pedro Miguel Araújo, 27;73835-913;7281;Alegre;37.651.982/0001-91;Moraes;6;28/01/2025 00:00:00;Finalizado No Prazo;355;Entrega Realizada;1;14/01/2025 00:00:00;quidem;Jardim das Neves;599;Xodo-Marize;Lima;MG;;05/03/2025 00:00:00;41139;575411854850238
21/01/2025 23:15:11;AVON;45480452;06/03/2025 00:00:00;001;60258149;53.35;3;4.27;72453556456;Carlos Eduardo Oliveira;Aeroporto de Monteiro, 142;13372-181;2407;Paulista;71.986.520/0001-63;Santos;8;21/03/2025 00:00:00;Finalizado No Prazo;992;Saiu para Entrega;3;23/01/2025 00:00:00;omnis;Conjunto de Gonçalves;685;São Gonçalo;Sales;PA;;10/01/2025 00:00:00;425785;633157766643020
09/03/2025 10:03:52;AVON;14956981;12/03/2025 00:00:00;001;79983974;497.1;2;1.16;54798988922;Olivia da Mata;Praia de Ramos, 60;08326-359;2245;Grande;70.892.534/0001-55;da Cruz Araújo e Filhos;6;21/02/2025 00:00:00;Finalizado No Prazo;839;Saiu para Entrega;1;26/02/2025 00:00:00;ut;Alameda Letícia Campos;867;Belmonte;da Rosa de Lopes;SC;;06/03/2025 00:00:00;152595;751779636179350
28/01/2025 09:53:13;NATURA RN;4189780;12/01/2025 00:00:00;001;57553170;347.99;1;2.06;83598855261;Maria Cecília Cardoso;Aeroporto Fernandes, 943;98746-839;9993;da Mata;14.258.936/0001-21;Santos Nogueira - EI;4;05/03/2025 00:00:00;Finalizado No Prazo;111;Em Rota;3;26/02/2025 00:00:00;autem;Colônia Luiz Felipe Nascimento;933;Vila Real 1ª Seção;Pinto do Galho;MG;;13/02/2025 00:00:00;523323;655026540999560
22/02/2025 22:16:14;NATURA CN;53883193;14/01/2025 00:00:00;001;84831715;24.48;1;4.92;9851462341;Lucca da Luz;Fazenda Thomas Gonçalves, 42;63068741;2590;de Minas;06.528.749/0001-92;Gonçalves;6;04/03/2025 00:00:00;Finalizado No Prazo;591;Entrega Realizada;3;25/01/2025 00:00:00;in;Praça de Viana;905;Minas Brasil;Melo do Campo;BA;;25/03/2025 00:00:00;894449;98646362629702
31/01/2025 14:15:17;AVON;20713684;02/01/2025 00:00:00;001;98902177;133.76;2;4.27;58944848911;Paulo Ramos;Rua de Freitas, 145;26531635;6384;do Oeste;92.154.368/0001-22;Oliveira - EI;8;08/01/2025 00:00:00;No Prazo;287;Saiu para Entrega;3;21/01/2025 00:00:00;sit;Parque Isis Nunes;654;Madre Gertrudes;Vieira dos Dourados;MS;;04/02/2025 00:00:00;325385;220394175669980
08/03/2025 10:17:02;AVON;36408092;16/02/2025 00:00:00;001;46889019;416.04;2;4.79;96671613064;Vitor Hugo da Paz;Vereda Marcela Campos, 79;86196-620;8916;Paulista;97.823.546/0001-84;Cavalcanti Mendes - EI;8;07/01/2025 00:00:00;Atrasado;804;Entrega Realizada;1;12/01/2025 00:00:00;corrupti;Vale Isabel Fernandes;310;Fernão Dias;da Cunha;GO;;13/01/2025 00:00:00;356707;619460040789542
22/02/2025 15:56:22;NATURA RN;45067887;15/02/2025 00:00:00;001;24078677;138.15;2;1.2;64536138321;Diego Costela;Favela André Cardoso, 92;07875-896;2114;Paulista;81.240.576/0001-28;Cunha Ltda.;4;28/02/2025 00:00:00;Atrasado;701;Entrega Realizada;1;18/01/2025 00:00:00;architecto;Condomínio Camila Santos;797;Vila Nova Gameleira 2ª Seção;Cardoso;GO;;22/03/2025 00:00:00;411673;345673347311325
20/01/2025 00:10:20;NATURA RN;93890360;18/01/2025 00:00:00;001;17806870;444.7;3;2.62;93952186686;Luiza Cunha;Setor Porto, 963;50073997;3350;da Prata;24.617.805/0001-47;Campos Barbosa Ltda.;1;25/02/2025 00:00:00;No Prazo;932;Entrega Realizada;3;28/02/2025 00:00:00;quis;Quadra Isabel da Luz;319;Jardinópolis;Silva;RN;;03/03/2025 00:00:00;534737;464014478571161
