Data Inserção;Tipo Entrega;Pedido;Data Nfe;Serie Nfe;Número Nfe;Valor Nfe;Qtd. Volumes;Peso;Remessa;Nome Destinatário;Endereço Completo;CEP;Cód. CD;CD;CNPJ/CPF Dest.;Transportador;Lead Time;Data Prev. Entrega;Status Prazo;ID Últ. Ocr.;Última Ocorrência;Chave Últ. Ocr.;Data Última Ocr.;Agrupador;Endereço;Numero;Bairro;Cidades;UF;Etiquetas;Chegada na Transportadora;Cod. Vendedor;Chave NFe
25/02/2025 10:22:46;NATURA CN;70518444;30/01/2025 00:00:00;001;32937343;88.42;2;0.2;8496351393;Sr. Lucas da Mota;Colônia Luiz Henrique Novaes, 79;80675-328;8919;do Sul;38.102.659/0001-21;Cunha S/A;1;15/02/2025 00:00:00;Atrasado;675;Saiu para Entrega;1;16/01/2025 00:00:00;soluta;Travessa Lívia Moura;216;Acaiaca;Cavalcanti;SC;;12/02/2025 00:00:00;382027;394638385338652
20/02/2025 17:12:10;NATURA CN;96444784;16/02/2025 00:00:00;001;48908980;250.94;1;2.92;73674331732;Yuri da Luz;Rua de da Paz, 9;30509209;8488;da Serra;67.951.430/0001-60;Melo;2;05/02/2025 00:00:00;No Prazo;976;Entrega Realizada;1;25/01/2025 00:00:00;architecto;Loteamento de Oliveira;857;Vila Paris;Fernandes;TO;;09/03/2025 00:00:00;593893;74415725629528
12/01/2025 02:06:18;NATURA RN;41598751;20/02/2025 00:00:00;001;76928764;256.14;1;0.73;84326087048;Elisa Cardoso;Morro de Ferreira;47101666;9189;da Serra;83.052.714/0001-70;Novaes;7;14/01/2025 00:00:00;Atrasado;603;Em Rota;3;09/02/2025 00:00:00;nostrum;Avenida de da Rocha;86;Vila Fumec;Pires do Oeste;PE;;18/02/2025 00:00:00;570872;980972810946991
04/02/2025 20:30:04;AVON;35516663;19/01/2025 00:00:00;001;31559428;102.07;2;1.38;86560001249;Theo Carvalho;Parque Pedro Henrique Caldeira, 51;19785-188;7198;da Prata;68.534.291/0001-31;Castro Ribeiro e Filhos;2;15/01/2025 00:00:00;No Prazo;747;Entrega Realizada;2;10/02/2025 00:00:00;aliquid;Quadra de Castro;835;Vila Santa Rosa;Correia de Duarte;PI;;16/01/2025 00:00:00;663522;614992039681666
17/02/2025 20:03:52;NATURA CN;56103310;02/02/2025 00:00:00;001;62025112;441.39;1;1.31;44235514514;Diego Porto;Aeroporto Ribeiro, 86;46412142;9628;da Praia;72.305.149/0001-90;Ferreira Ltda.;4;22/01/2025 00:00:00;No Prazo;640;Saiu para Entrega;3;28/01/2025 00:00:00;eos;Favela Marina Cavalcanti;903;Conjunto Novo Dom Bosco;Moura;PI;;14/03/2025 00:00:00;583014;269723125202349
12/03/2025 14:25:05;NATURA RN;53007035;12/03/2025 00:00:00;001;79154173;457.57;3;4.9;48121804220;João Pedro da Conceição;Passarela Vitor Gabriel Farias, 222;86371-611;2185;do Norte;17.056.248/0001-77;Vieira S/A;4;02/02/2025 00:00:00;Finalizado No Prazo;274;Entrega Realizada;3;13/01/2025 00:00:00;nobis;Estrada Lara Cavalcanti;992;Parque São José;Lopes;ES;;11/03/2025 00:00:00;893586;739999049502837
12/01/2025 00:57:28;NATURA CN;3904713;19/03/2025 00:00:00;001;51591528;357.29;2;2.08;75392655265;Lucas Gabriel da Cunha;Praça Kamilly Cavalcanti, 713;85828019;9098;do Campo;70.193.685/0001-15;Porto;8;22/02/2025 00:00:00;Finalizado No Prazo;618;Saiu para Entrega;2;23/02/2025 00:00:00;recusandae;Travessa Ana Clara Ramos;438;Barro Preto;Gomes Verde;AM;;29/01/2025 00:00:00;91235;430597584149555
14/01/2025 08:42:50;AVON;39234375;14/03/2025 00:00:00;001;14173260;209.35;2;1.72;71622746291;Sr. Thales Gomes;Loteamento de Dias, 97;10507-155;9856;da Serra;29.867.453/0001-00;Vieira da Mata - EI;7;11/02/2025 00:00:00;Atrasado;797;Em Rota;3;12/02/2025 00:00:00;perferendis;Feira Guilherme Alves;596;Marmiteiros;Cardoso do Oeste;RJ;;28/02/2025 00:00:00;419955;672886303647302
11/01/2025 15:23:51;AVON;72222786;02/02/2025 00:00:00;001;17929888;425.33;1;0.78;70096158792;Eduarda Barros;Trevo Vieira;14343-684;4087;Alegre;96.512.034/0001-34;Monteiro S.A.;1;03/03/2025 00:00:00;Finalizado No Prazo;229;Saiu para Entrega;2;12/03/2025 00:00:00;sapiente;Vale de Monteiro;410;Casa Branca;Castro de Goiás;PE;;07/01/2025 00:00:00;932908;640041918541901
03/03/2025 05:53:01;NATURA CN;11701388;04/02/2025 00:00:00;001;57295642;133.1;3;2.05;40904289554;Dr. Francisco Santos;Loteamento Maria da Paz, 6;02601450;6590;do Amparo;83.192.647/0001-90;Alves Ltda.;3;24/02/2025 00:00:00;Finalizado No Prazo;477;Em Rota;2;15/01/2025 00:00:00;dolore;Loteamento Heitor Sales;47;Esplanada;Santos de Moraes;GO;;26/02/2025 00:00:00;712315;64396630451866
24/03/2025 06:02:30;NATURA RN;8612906;26/01/2025 00:00:00;001;98390762;224.81;3;3.6;36479024216;Sra. Luiza da Conceição;Praça de Castro, 8;52381-684;9803;de Minas;89.350.467/0001-75;Pinto;1;27/01/2025 00:00:00;Finalizado No Prazo;548;Em Rota;2;16/03/2025 00:00:00;exercitationem;Pátio Moraes;567;Maria Virgínia;Cunha da Praia;PI;;22/02/2025 00:00:00;881442;242833404364983
28/01/2025 02:42:31;NATURA RN;98134064;02/02/2025 00:00:00;001;36343401;170.88;3;3.52;71198955672;Dr. Noah Ferreira;Estrada Maria Clara da Costa, 379;52009364;2103;de Goiás;78.319.046/0001-65;Duarte;7;06/01/2025 00:00:00;Finalizado No Prazo;441;Em Rota;1;19/03/2025 00:00:00;nam;Parque Clara da Mata;266;Pousada Santo Antonio;Santos das Pedras;PR;;20/03/2025 00:00:00;349495;204114192755365
03/03/2025 21:57:32;NATURA CN;67146937;21/03/2025 00:00:00;001;3327635;475.28;2;1.39;35411253833;Benício da Rocha;Parque de Costela;99450323;3672;da Serra;72.985.641/0001-53;Moraes;7;16/03/2025 00:00:00;Finalizado No Prazo;209;Em Rota;3;11/01/2025 00:00:00;eligendi;Rodovia de Nascimento;761;Coração De Jesus;Fogaça;PB;;03/03/2025 00:00:00;801987;204380804180860
03/02/2025 06:42:00;NATURA RN;28145698;26/02/2025 00:00:00;001;34235176;463.14;2;4.25;90638736405;Luiz Felipe Nunes;Quadra Araújo, 6;48177-275;5078;da Mata;08.347.529/0001-98;Lopes;7;28/02/2025 00:00:00;Finalizado No Prazo;531;Em Rota;2;31/01/2025 00:00:00;dicta;Lago da Cruz;963;Jardim Alvorada;Rezende;AL;;08/02/2025 00:00:00;95954;764963175079472
06/01/2025 04:04:50;NATURA CN;3772257;02/02/2025 00:00:00;001;76803319;424.91;2;1.85;18189052358;Heitor Novaes;Avenida de Mendes, 46;18910-690;8840;da Prata;27.348.560/0001-98;Cardoso Jesus S/A;6;16/03/2025 00:00:00;Finalizado No Prazo;208;Em Rota;3;26/03/2025 00:00:00;cumque;Passarela Cunha;696;Varzea Da Palma;da Cruz do Sul;SE;;04/01/2025 00:00:00;85468;307125211731710
27/01/2025 20:30:55;NATURA RN;44342564;04/03/2025 00:00:00;001;52871311;121.05;3;2.73;89382338772;Emilly Silva;Vila de Fogaça;46801-732;5018;dos Dourados;52.410.983/0001-38;Dias - EI;7;12/01/2025 00:00:00;Finalizado No Prazo;210;Entrega Realizada;1;16/02/2025 00:00:00;repellendus;Alameda de Peixoto;759;Vila Madre Gertrudes 4ª Seção;Peixoto Alegre;SC;;15/02/2025 00:00:00;628186;248169887979128
16/02/2025 17:42:45;NATURA CN;30937735;18/01/2025 00:00:00;001;13875956;351.86;2;2.61;58703722043;Dr. Pedro Lucas Gonçalves;Lago das Neves, 168;35246-256;5965;de Minas;96.428.153/0001-03;da Cunha S/A;7;21/02/2025 00:00:00;Finalizado No Prazo;680;Entrega Realizada;2;04/01/2025 00:00:00;vel;Praia da Rosa;696;Tiradentes;das Neves;RR;;08/01/2025 00:00:00;507868;379522564459982
22/02/2025 11:35:39;NATURA CN;10077986;07/03/2025 00:00:00;001;57246660;450.7;1;1.8;52717573449;Davi Luiz Rodrigues;Vila Viana;23619-589;7271;de Goiás;92.473.561/0001-26;Oliveira Viana - EI;3;20/03/2025 00:00:00;No Prazo;305;Em Rota;3;18/01/2025 00:00:00;maxime;Trecho Nascimento;479;Eymard;Campos de Azevedo;MT;;07/01/2025 00:00:00;216212;476389823566557
27/01/2025 04:22:37;NATURA CN;60947778;11/01/2025 00:00:00;001;69883427;60.47;2;3.41;93559534344;Samuel Jesus;Viela Silveira, 86;07389-516;8411;Grande;40.913.862/0001-20;da Luz Ltda.;8;19/02/2025 00:00:00;Finalizado No Prazo;564;Entrega Realizada;1;12/02/2025 00:00:00;magni;Passarela Pedro Henrique Mendes;167;Saudade;Campos Alegre;PE;;02/02/2025 00:00:00;231996;231628095867338
30/01/2025 10:32:26;NATURA RN;60220385;18/03/2025 00:00:00;001;99767801;460.95;3;0.81;47040521444;Davi Gonçalves;Fazenda de Monteiro;98835-442;6040;de Minas;68.175.924/0001-62;da Paz Souza - EI;6;24/03/2025 00:00:00;Atrasado;705;Saiu para Entrega;1;17/02/2025 00:00:00;occaecati;Aeroporto de Lima;682;Eymard;Moura do Galho;SE;;06/01/2025 00:00:00;680476;180855514205250
18/01/2025 21:40:46;AVON;2627018;12/03/2025 00:00:00;001;97801062;196.31;2;0.15;50526127639;Lucca Nunes;Loteamento Ana Beatriz da Rocha, 54;59763-831;4787;do Norte;15.673.240/0001-24;Porto - EI;2;09/01/2025 00:00:00;Atrasado;458;Saiu para Entrega;1;04/02/2025 00:00:00;similique;Condomínio de Vieira;408;Santa Tereza;Santos da Serra;RS;;14/02/2025 00:00:00;223905;886906220908056
17/01/2025 15:10:18;NATURA CN;10183560;12/03/2025 00:00:00;001;88847007;179.51;1;4.41;61298913670;Luna Ribeiro;Área Maria Eduarda Rocha, 25;75648-858;8091;do Campo;49.627.385/0001-00;Novaes S.A.;7;17/03/2025 00:00:00;No Prazo;566;Em Rota;1;17/03/2025 00:00:00;esse;Vereda Giovanna da Conceição;398;Vila Dos Anjos;Freitas do Amparo;PA;;18/03/2025 00:00:00;432446;652745798426944
15/02/2025 07:28:53;NATURA RN;64090623;13/01/2025 00:00:00;001;19076799;90.22;1;1.06;33222099696;Sr. Felipe Alves;Travessa Nicole Cardoso, 914;52553-148;1070;Alegre;64.839.527/0001-97;Castro;6;01/03/2025 00:00:00;Atrasado;393;Entrega Realizada;3;26/01/2025 00:00:00;dicta;Trevo Beatriz Rocha;791;São Bento;Alves;CE;;14/03/2025 00:00:00;696402;753907695440746
06/02/2025 23:54:07;NATURA RN;60629222;30/01/2025 00:00:00;001;26168563;315.42;1;4.3;37424831558;Ana Clara Castro;Loteamento João Pedro das Neves, 91;88116275;8591;das Pedras;82.071.354/0001-91;Rezende;6;26/02/2025 00:00:00;Atrasado;966;Entrega Realizada;3;12/01/2025 00:00:00;molestias;Lago Farias;844;Distrito Industrial Do Jatoba;Jesus dos Dourados;RJ;;12/03/2025 00:00:00;987553;853751701026642
06/02/2025 12:00:08;NATURA CN;96362468;19/01/2025 00:00:00;001;93116114;230.43;2;4.36;79347990900;João Lucas Freitas;Campo Gomes, 87;95603-596;1053;da Mata;87.234.560/0001-99;Azevedo S.A.;4;18/01/2025 00:00:00;No Prazo;132;Em Rota;3;09/03/2025 00:00:00;ullam;Condomínio de Fernandes;182;Jardim Montanhês;Monteiro Alegre;RO;;23/01/2025 00:00:00;908979;345213560320320
05/03/2025 12:19:21;AVON;52241647;27/01/2025 00:00:00;001;49835222;135.87;2;3.39;37273310156;Nina Porto;Avenida Dias;17570604;7166;da Serra;39.485.701/0001-01;Pinto e Filhos;2;14/02/2025 00:00:00;No Prazo;392;Saiu para Entrega;1;21/02/2025 00:00:00;odit;Praia de Mendes;521;Mirtes;Castro;MG;;14/01/2025 00:00:00;148949;723966728309101
26/01/2025 04:48:31;AVON;94346095;15/02/2025 00:00:00;001;58823730;342.06;3;4.7;33361654753;Clarice Melo;Núcleo Carvalho, 76;00574070;4766;da Mata;26.917.845/0001-30;Pereira S/A;3;09/01/2025 00:00:00;No Prazo;128;Entrega Realizada;1;01/01/2025 00:00:00;hic;Via Yuri Teixeira;61;Minaslandia;Porto de Cardoso;PI;;19/01/2025 00:00:00;254671;73214830808678
27/03/2025 14:58:44;NATURA RN;3207552;13/01/2025 00:00:00;001;38801898;348.46;2;4.23;21740005666;Lorenzo Rezende;Largo da Mata;28857710;2671;Verde;02.486.597/0001-51;Fernandes;6;24/03/2025 00:00:00;Finalizado No Prazo;779;Entrega Realizada;2;09/03/2025 00:00:00;ullam;Viela Alice Nunes;111;Cidade Jardim Taquaril;Pinto do Norte;PE;;23/02/2025 00:00:00;868508;594377168962637
26/01/2025 14:08:27;NATURA CN;5121296;07/01/2025 00:00:00;001;3446547;270.83;2;4.15;51639709504;Agatha Rezende;Conjunto Carolina Martins, 87;40951505;3437;Verde;38.649.570/0001-80;da Cruz;6;24/01/2025 00:00:00;Atrasado;377;Saiu para Entrega;2;18/02/2025 00:00:00;temporibus;Morro da Cunha;173;Vila Da Luz;da Costa;RN;;10/02/2025 00:00:00;250929;28292938083184
08/01/2025 13:56:18;AVON;58630187;15/02/2025 00:00:00;001;63385506;112.26;3;2.66;7308612989;Otávio Gomes;Jardim Theo das Neves, 23;71609-299;5846;do Sul;56.479.283/0001-50;Cunha S/A;1;12/01/2025 00:00:00;Atrasado;269;Entrega Realizada;2;14/02/2025 00:00:00;deserunt;Via de da Luz;381;Pindura Saia;Freitas dos Dourados;AC;;03/02/2025 00:00:00;541440;595177572796050
12/03/2025 00:15:22;NATURA CN;43294711;01/01/2025 00:00:00;001;16993555;32.01;2;4.47;51517233091;João Lucas Pereira;Estação Cavalcanti, 95;76188889;3771;Verde;41.287.350/0001-68;Araújo;2;01/03/2025 00:00:00;Atrasado;425;Em Rota;3;26/02/2025 00:00:00;eveniet;Ladeira Diego Castro;305;Ápia;Ribeiro da Serra;RS;;19/01/2025 00:00:00;39729;509615862186102
03/02/2025 14:28:17;AVON;63313185;11/03/2025 00:00:00;001;29120671;336.36;3;0.18;10932134763;Valentina Carvalho;Setor de Viana;03209947;1708;da Serra;73.425.810/0001-63;Moreira;7;31/01/2025 00:00:00;Finalizado No Prazo;428;Entrega Realizada;1;22/01/2025 00:00:00;atque;Lago de Cavalcanti;744;Cdi Jatoba;Monteiro do Amparo;PB;;10/03/2025 00:00:00;487390;536070575770721
03/01/2025 07:05:12;NATURA RN;22644818;28/03/2025 00:00:00;001;97605963;230.94;3;1.2;70239102418;Emanuelly Silva;Avenida de Souza, 53;38895-498;7545;das Pedras;34.087.961/0001-05;Fogaça;2;11/03/2025 00:00:00;Finalizado No Prazo;234;Em Rota;1;04/02/2025 00:00:00;explicabo;Chácara Cauã da Luz;508;Vila Vista Alegre;Pires da Prata;PB;;02/01/2025 00:00:00;444711;405835684683187
16/03/2025 13:27:47;NATURA RN;99855495;02/01/2025 00:00:00;001;44882386;394.92;1;1.51;69588111740;Srta. Maria da Mota;Rua Rocha;61170-323;6793;de Minas;23.869.047/0001-91;Cardoso;1;20/01/2025 00:00:00;No Prazo;115;Em Rota;3;11/03/2025 00:00:00;neque;Fazenda das Neves;93;Jaqueline;Rezende;SE;;02/02/2025 00:00:00;104246;175352858025188
27/02/2025 08:23:24;AVON;68677936;01/02/2025 00:00:00;001;69006478;367.11;2;0.18;82028598159;Luiz Miguel Novaes;Recanto Maria Clara Azevedo, 788;89484272;9434;dos Dourados;27.809.164/0001-10;Cardoso da Mota - EI;1;21/01/2025 00:00:00;No Prazo;472;Saiu para Entrega;2;14/03/2025 00:00:00;doloremque;Área Isadora Fogaça;808;Vila Pilar;Fogaça;RS;;19/03/2025 00:00:00;416530;485234252573744
28/03/2025 12:35:54;NATURA RN;54538042;03/02/2025 00:00:00;001;47905269;418.3;1;3.26;78023917379;Lorenzo Jesus;Rua Enrico da Rosa;10281-702;2198;da Serra;70.952.431/0001-33;das Neves S/A;2;11/01/2025 00:00:00;No Prazo;693;Em Rota;1;12/01/2025 00:00:00;voluptates;Campo Pietro Aragão;946;Diamante;Fernandes;ES;;18/03/2025 00:00:00;867414;580189950643717
13/03/2025 14:13:21;NATURA RN;71243746;22/02/2025 00:00:00;001;87964994;49.91;1;4.76;72926529790;Yasmin Costa;Rodovia Arthur da Paz, 52;21577-617;4683;Verde;63.970.412/0001-74;Gonçalves;1;27/02/2025 00:00:00;Finalizado No Prazo;410;Saiu para Entrega;1;15/03/2025 00:00:00;aut;Lagoa Castro;234;Horto Florestal;Moraes;AP;;05/01/2025 00:00:00;209065;721314855858903
23/03/2025 00:51:27;NATURA CN;336390;15/01/2025 00:00:00;001;23998405;366.57;3;4.97;45597394484;Larissa Monteiro;Área de Fogaça, 3;27856853;6567;do Norte;52.630.471/0001-87;Ribeiro;2;15/02/2025 00:00:00;No Prazo;415;Saiu para Entrega;1;10/02/2025 00:00:00;consectetur;Recanto de Araújo;405;Vila Rica;da Rosa;RJ;;14/03/2025 00:00:00;538649;130145243659623
17/01/2025 11:36:52;AVON;53697444;16/01/2025 00:00:00;001;25671747;317.98;2;0.43;71526673389;Antônio Caldeira;Chácara Rafael Cunha, 501;22393984;9033;de Goiás;47.290.356/0001-70;da Rocha;6;05/02/2025 00:00:00;No Prazo;430;Em Rota;2;24/01/2025 00:00:00;quo;Condomínio Lima;290;Conjunto Califórnia Ii;da Mata de Minas;GO;;18/03/2025 00:00:00;624633;583358421858929
11/02/2025 03:59:17;AVON;86937523;17/01/2025 00:00:00;001;57605837;362.1;2;3.64;67276887410;Srta. Rebeca Almeida;Ladeira de Barros, 34;05351-077;9281;das Pedras;92.106.435/0001-33;Monteiro;4;18/02/2025 00:00:00;No Prazo;473;Em Rota;3;07/02/2025 00:00:00;debitis;Rua Benjamin Campos;148;Belmonte;Cardoso;PI;;16/02/2025 00:00:00;344375;475520860726947
21/03/2025 02:16:17;AVON;97146974;04/02/2025 00:00:00;001;91498464;209.6;1;1.16;60911562722;Nathan da Cunha;Núcleo de Azevedo, 32;53872-889;6329;Verde;68.027.593/0001-13;Ramos;2;26/01/2025 00:00:00;Atrasado;209;Saiu para Entrega;3;24/01/2025 00:00:00;expedita;Setor de Silveira;595;Saudade;Gonçalves de Minas;BA;;03/01/2025 00:00:00;44600;653870964823268
28/01/2025 12:09:30;NATURA CN;58430436;14/02/2025 00:00:00;001;66880074;380.05;1;2.35;67245516889;Danilo Gomes;Rodovia Eduarda Duarte, 1;17959-799;1201;do Galho;63.195.402/0001-09;da Cunha Araújo Ltda.;8;16/02/2025 00:00:00;Finalizado No Prazo;249;Saiu para Entrega;1;21/03/2025 00:00:00;esse;Viela de da Conceição;938;Pedreira Padro Lopes;Moura da Serra;SC;;26/01/2025 00:00:00;129074;427220516643109
11/03/2025 20:36:02;NATURA RN;84975373;22/03/2025 00:00:00;001;15132041;218.06;1;3.24;33769997130;Daniela Costa;Lagoa Sophia Ribeiro, 9;07418-691;3948;das Flores;84.092.753/0001-64;Moraes;8;22/02/2025 00:00:00;Finalizado No Prazo;865;Saiu para Entrega;3;15/01/2025 00:00:00;consectetur;Condomínio Nathan Souza;578;Santa Branca;Cunha;SE;;22/03/2025 00:00:00;139131;206245380275553
10/03/2025 20:21:34;NATURA CN;45782034;02/01/2025 00:00:00;001;65426959;162.39;2;1.64;60969706767;Joana Cavalcanti;Distrito Caldeira, 56;98243-883;6994;dos Dourados;61.297.803/0001-44;Costela;2;31/01/2025 00:00:00;No Prazo;924;Entrega Realizada;2;08/01/2025 00:00:00;quisquam;Distrito de Peixoto;179;Caiçaras;Moreira;SC;;07/03/2025 00:00:00;526814;479953983423669
21/03/2025 22:27:00;NATURA CN;82995487;12/02/2025 00:00:00;001;99059731;454.36;3;2.44;1344756284;Ana Sophia Cardoso;Travessa Luiz Gustavo Fernandes, 376;28863930;1226;da Mata;38.067.259/0001-22;Pinto Rezende - EI;1;17/03/2025 00:00:00;Atrasado;119;Saiu para Entrega;2;15/01/2025 00:00:00;non;Fazenda Gonçalves;219;Jardim América;Cardoso;DF;;23/02/2025 00:00:00;756866;996559886849513
02/01/2025 05:40:40;NATURA CN;44561755;30/01/2025 00:00:00;001;54988190;152.34;2;2.73;28628527596;Enzo Nunes;Alameda Vieira, 7;28037-764;9345;do Norte;53.684.917/0001-19;Santos Cunha S.A.;2;31/01/2025 00:00:00;Atrasado;227;Saiu para Entrega;3;11/01/2025 00:00:00;eum;Aeroporto Isabella Dias;622;Xangri-Lá;Monteiro;RJ;;06/01/2025 00:00:00;361516;140760012266977
26/01/2025 19:10:45;NATURA CN;59256894;18/02/2025 00:00:00;001;80462118;201.3;3;3.04;35390321698;Henrique Cardoso;Ladeira de Farias, 165;03204555;7593;da Mata;51.063.472/0001-24;Nogueira Ltda.;4;14/03/2025 00:00:00;Atrasado;626;Entrega Realizada;1;02/02/2025 00:00:00;facilis;Pátio Maria Clara Costela;216;Estoril;Costela;RS;;19/01/2025 00:00:00;990988;796090172763136
07/03/2025 22:23:03;NATURA RN;43962423;24/01/2025 00:00:00;001;27315446;413.79;1;1.17;53836770193;Kamilly Aragão;Ladeira de Carvalho, 69;39864351;8084;das Flores;15.906.743/0001-00;Nascimento;4;04/03/2025 00:00:00;Finalizado No Prazo;319;Em Rota;1;28/02/2025 00:00:00;omnis;Aeroporto da Conceição;8;Sion;Sales;TO;;12/02/2025 00:00:00;531722;466579184113567
21/03/2025 23:39:48;NATURA RN;36700501;10/01/2025 00:00:00;001;94235710;139.81;1;1.13;59944888540;Ana Carolina Carvalho;Conjunto de Campos, 97;95597905;9779;de Minas;36.590.218/0001-90;Aragão;1;04/03/2025 00:00:00;Atrasado;588;Em Rota;1;30/01/2025 00:00:00;porro;Sítio de da Rocha;345;São Marcos;Monteiro de Caldeira;SP;;22/01/2025 00:00:00;674098;513362252262207
18/03/2025 09:37:58;NATURA RN;30459467;01/01/2025 00:00:00;001;59568001;267.7;2;4.98;48258830182;Luiza Mendes;Lago Bernardo Pereira, 378;76839-434;5098;da Prata;90.253.714/0001-02;Aragão;2;20/03/2025 00:00:00;Finalizado No Prazo;156;Saiu para Entrega;2;03/02/2025 00:00:00;unde;Recanto Maria Fernanda da Mota;217;Caiçara - Adelaide;Souza do Sul;MA;;28/02/2025 00:00:00;480459;388495622058133
05/03/2025 03:54:54;NATURA CN;59714950;22/01/2025 00:00:00;001;13316057;58.19;3;4.59;52785957952;Vitor Ferreira;Sítio Campos, 2;29659-015;3720;do Norte;82.463.175/0001-08;Viana S/A;4;31/01/2025 00:00:00;Finalizado No Prazo;211;Saiu para Entrega;2;01/02/2025 00:00:00;dolore;Lagoa da Rosa;69;Ouro Preto;Rodrigues de Goiás;RN;;06/03/2025 00:00:00;280661;329663089657073
14/03/2025 02:03:15;AVON;24816401;22/01/2025 00:00:00;001;25160177;262.71;3;1.44;67862339492;Agatha Nunes;Viaduto de Cavalcanti, 2;03999-073;9591;Paulista;02.564.397/0001-70;da Rocha;3;02/01/2025 00:00:00;Finalizado No Prazo;140;Entrega Realizada;2;10/01/2025 00:00:00;magni;Vereda Manuela Castro;123;Vila Tirol;Souza;SC;;23/03/2025 00:00:00;896098;599096449269744
02/01/2025 11:20:41;NATURA CN;63950049;02/03/2025 00:00:00;001;12744655;285.2;1;0.89;72430143479;Caroline Monteiro;Chácara Ana Lívia Caldeira, 59;73974540;7195;do Galho;24.603.185/0001-97;Silva;4;24/02/2025 00:00:00;Atrasado;188;Entrega Realizada;2;10/02/2025 00:00:00;nam;Viela Gomes;9;Vila União;Rocha Grande;SE;;01/03/2025 00:00:00;546915;418562700638771
31/01/2025 15:14:40;NATURA CN;11174812;02/03/2025 00:00:00;001;89941249;237.14;2;2.18;93587450945;Lucca da Paz;Campo de Santos;54190519;6380;de Minas;16.390.425/0001-94;Silva Dias - ME;2;04/01/2025 00:00:00;Atrasado;855;Entrega Realizada;2;06/01/2025 00:00:00;iusto;Lagoa Clarice Ferreira;115;Nazare;Cardoso;PI;;11/03/2025 00:00:00;240833;421970843794451
01/01/2025 00:37:01;AVON;65024564;07/02/2025 00:00:00;001;62876705;471.24;1;3.64;70953662706;Francisco Gomes;Lago de Gomes, 83;65124-008;7513;do Galho;30.951.724/0001-81;da Mata;4;06/03/2025 00:00:00;Finalizado No Prazo;642;Entrega Realizada;2;06/01/2025 00:00:00;enim;Parque de Nunes;865;Venda Nova;da Mota dos Dourados;RS;;07/02/2025 00:00:00;972705;740203164536316
09/02/2025 15:40:34;AVON;82226059;23/03/2025 00:00:00;001;74004581;157.76;3;4.31;42082004826;Isabella Moreira;Favela de Viana, 13;75591827;6341;dos Dourados;92.718.063/0001-04;Mendes Mendes S/A;2;17/02/2025 00:00:00;Finalizado No Prazo;958;Saiu para Entrega;2;24/01/2025 00:00:00;illo;Estação da Cunha;278;Alto Das Antenas;Cavalcanti Verde;MS;;31/01/2025 00:00:00;862964;538915434364296
02/02/2025 02:00:19;NATURA CN;69238181;31/01/2025 00:00:00;001;4131844;245.54;1;3.55;50362185639;Ana Lívia Pinto;Chácara Julia Cunha;06732-987;3543;das Flores;42.507.138/0001-21;Peixoto das Neves - EI;2;08/01/2025 00:00:00;Finalizado No Prazo;117;Em Rota;1;03/02/2025 00:00:00;incidunt;Residencial Lopes;619;Senhor Dos Passos;da Mata;BA;;16/02/2025 00:00:00;814770;472821646747293
01/02/2025 22:15:22;NATURA RN;73051772;17/03/2025 00:00:00;001;92091395;250.14;2;2.87;63986687510;Bryan Melo;Via de Jesus, 79;62233-871;5641;dos Dourados;05.428.376/0001-15;Nogueira Ribeiro - EI;7;31/01/2025 00:00:00;Finalizado No Prazo;636;Em Rota;1;17/03/2025 00:00:00;in;Largo de Ribeiro;185;Coração De Jesus;Castro Verde;ES;;30/01/2025 00:00:00;237394;255364475890826
15/02/2025 23:50:22;NATURA RN;42121332;09/02/2025 00:00:00;001;54568494;73.82;2;2.02;6153772323;Alexandre Farias;Rodovia Ferreira, 696;20883-286;9842;Alegre;01.679.423/0001-42;Cavalcanti Lopes - EI;1;05/03/2025 00:00:00;No Prazo;133;Entrega Realizada;2;07/03/2025 00:00:00;voluptatibus;Feira da Conceição;516;Marieta 1ª Seção;Sales;SE;;29/01/2025 00:00:00;372868;612344324607930
26/01/2025 10:57:53;NATURA RN;81766037;08/03/2025 00:00:00;001;464834;481.61;3;0.47;60114502864;Juan Jesus;Núcleo de Porto, 44;13354-508;6387;de Minas;43.651.827/0001-78;Moreira - EI;8;03/01/2025 00:00:00;No Prazo;349;Saiu para Entrega;2;23/02/2025 00:00:00;magni;Vale Ana Clara Silveira;503;Lajedo;da Rosa;BA;;19/02/2025 00:00:00;295036;211361309423386
17/02/2025 12:00:46;NATURA RN;81420307;10/01/2025 00:00:00;001;76863396;103.37;3;2.38;80675093084;Sr. Matheus da Costa;Praça de Moreira;23524705;6248;das Flores;03.471.629/0001-08;Pinto Souza - ME;8;17/01/2025 00:00:00;Finalizado No Prazo;380;Saiu para Entrega;1;16/03/2025 00:00:00;dolorum;Loteamento de da Mota;558;Barroca;Nascimento do Amparo;MT;;20/01/2025 00:00:00;272479;869738912799520
27/03/2025 07:25:09;AVON;14953544;09/02/2025 00:00:00;001;84138038;284.0;1;4.18;40928695523;Diogo Dias;Chácara Laura Pinto, 6;30485575;3398;da Mata;02.769.134/0001-05;Vieira;3;09/03/2025 00:00:00;Atrasado;570;Saiu para Entrega;2;08/03/2025 00:00:00;aliquam;Estrada de Costela;281;Horto Florestal;Farias;RS;;23/01/2025 00:00:00;839616;149648435808856
